Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.0749,GROUND,1.1250,-0.0785,9.6497,-0.3138,-0.1400,9.2200,0.1400,0.0000,-0.5700,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0554,0.1916,1.1126,-0.7500
5.1121,GROUND,0.4375,-0.0392,9.7282,-0.3138,-0.1100,9.2100,0.1400,0.0200,-0.5800,-0.0300,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0506,0.1005,0.6635,-0.7500
5.1488,GROUND,0.3750,0.0000,9.6890,-0.4315,-0.1300,9.2300,0.1700,0.0100,-0.5800,0.0100,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0702,0.0693,0.4838,-0.7500
5.1845,GROUND,1.1250,0.0000,9.7282,-0.3138,-0.1200,9.2000,0.1400,0.0000,-0.6000,-0.0300,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0529,0.1261,0.8829,-0.7500
5.2177,GROUND,1.0000,0.0000,9.7282,-0.3530,-0.1200,9.2500,0.1400,0.0000,-0.5500,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0465,0.1366,0.9573,-0.7500
5.2538,GROUND,0.0625,0.0000,9.7282,-0.3138,-0.1300,9.2200,0.1400,0.0000,-0.5800,-0.0300,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0443,0.0207,0.4037,-0.7500
5.2895,GROUND,2.3750,0.0000,9.6890,-0.3923,-0.1100,9.2200,0.1500,0.0100,-0.5800,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0672,0.3009,1.6280,-0.7500
5.3238,GROUND,0.4375,0.0000,9.6890,-0.3530,-0.1100,9.2300,0.1300,0.0100,-0.5700,-0.0400,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0764,0.1076,0.8923,-0.7500
5.3573,GROUND,0.8125,0.0000,9.6890,-0.3530,-0.1200,9.2200,0.1500,0.0000,-0.5700,-0.0100,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0798,0.0892,0.8441,-0.7500
5.3936,GROUND,0.0000,-0.0392,9.6890,-0.3923,-0.1300,9.2400,0.1500,0.0000,-0.5600,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0812,-0.0870,0.3200,-0.7500
5.4288,GROUND,1.2500,-0.0392,9.6890,-0.3138,-0.1200,9.2100,0.1400,0.0000,-0.5900,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0815,0.1225,0.8981,-0.7500
5.4651,GROUND,-0.1875,0.0000,9.7282,-0.3923,-0.1200,9.2300,0.1300,0.0100,-0.5700,-0.0400,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0576,-0.1479,0.2231,-0.7500
5.5010,GROUND,0.6250,-0.0392,9.7282,-0.3138,-0.1200,9.2100,0.1600,0.0000,-0.5600,-0.0200,359.9375,-0.7500,-88.9375,-0.1300,9.8000,0.1700,-0.0483,-0.0430,0.4717,-0.7500
