Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
6.4730,GROUND,0.6875,1.4514,8.3160,0.9807,0.8500,8.0800,1.5800,-0.5600,0.6600,-0.3700,314.3750,9.5000,-79.0625,1.5700,9.4200,2.1900,-8.6273,-7.0563,-0.0627,-79.0625
6.5048,GROUND,-1.1250,1.3337,7.5315,0.4707,0.8500,8.0800,1.5800,-0.8000,-2.1000,-0.6000,314.6250,9.6875,-82.6250,1.6500,9.5800,1.2300,-9.0654,-7.8232,-0.8261,-82.6250
6.5402,GROUND,-0.5000,1.5691,7.3746,0.1569,1.2300,7.3700,0.7700,-0.4000,-2.2600,0.0800,315.1875,9.5625,-85.8750,1.6500,9.5800,1.2300,-9.4265,-7.8034,-0.7209,-85.8750
6.5740,GROUND,-0.3750,1.7652,7.2569,0.1177,1.2600,7.4600,0.6300,-0.3100,-2.2100,0.5700,315.8125,9.1875,-89.6250,1.5700,9.6700,0.0500,-9.5886,-7.7795,-0.6039,-89.6250
6.6081,GROUND,-1.6250,1.0591,8.0415,0.6669,0.3600,8.3500,2.8000,-0.3100,-2.2100,0.5700,317.2500,8.2500,-95.0000,1.5700,9.6700,0.0500,-9.3113,-8.5104,-1.3429,-95.0000
6.6411,GROUND,-0.8125,1.0591,8.7868,1.4906,1.5700,8.6300,1.2200,-0.3100,-2.2100,0.5700,319.1875,7.0625,-98.1250,1.2100,9.6300,-1.3800,-8.6961,-8.3499,-1.1166,-98.1250
6.6744,GROUND,-1.4375,1.8829,8.3553,-0.6669,1.5700,8.6300,1.2200,0.3400,-1.2800,2.1200,319.1875,7.0625,-98.1250,1.0800,9.5900,-1.7200,-9.7946,-8.6720,-1.4163,-98.1250
6.7055,GROUND,-1.0625,1.3729,8.0807,-0.3530,0.8800,8.2400,0.6000,0.3400,-1.2800,2.1200,319.1875,7.0625,-98.1250,1.1000,9.5600,-1.8300,-10.0202,-8.6396,-1.3058,-98.1250
6.7398,GROUND,-2.0000,2.0398,8.5514,-1.8044,0.8800,8.2400,0.6000,0.3400,-1.2800,2.1200,303.0625,7.6250,-99.6875,1.3000,9.5700,-1.6300,-11.0034,-9.2120,-1.8483,-99.6875
6.7721,GROUND,-1.8125,0.9807,8.2376,-2.0006,0.7900,8.1100,-1.4600,0.3400,-1.2800,2.1200,295.3750,8.3750,-98.2500,1.4300,9.5900,-1.3900,-11.5002,-9.3887,-1.9394,-98.2500
6.8047,GROUND,-1.0000,0.6669,7.6100,-2.8243,0.3300,7.4700,-2.1900,-1.1500,-2.1300,-0.9600,290.4375,8.6875,-97.2500,1.4800,9.6100,-1.2000,-12.1989,-9.0455,-1.4762,-97.2500
6.8413,GROUND,-1.7500,0.5884,7.5707,-2.9028,0.3300,7.4700,-2.1900,-0.9000,-1.8500,-0.4100,289.0000,8.4375,-97.4375,1.4800,9.6100,-1.2000,-12.5144,-9.4306,-1.7587,-97.4375
6.8733,GROUND,-2.2500,0.9022,8.0807,-1.6083,0.3300,7.4700,-2.1900,-0.9000,-1.8500,-0.4100,289.0000,8.4375,-97.4375,1.3300,9.6000,-1.4300,-11.8349,-9.9039,-2.1748,-97.4375
6.9032,GROUND,-2.4375,1.9221,9.0221,0.3923,0.3300,7.4700,-2.1900,0.9300,-0.2500,3.2000,289.0000,8.4375,-97.4375,1.1900,9.6100,-1.5300,-10.3389,-10.2155,-2.4559,-97.4375
6.9342,GROUND,-2.3125,2.5105,9.8066,0.2746,1.8200,10.0600,1.4800,0.6600,0.4300,2.9200,289.0000,8.4375,-97.4375,1.1900,9.6100,-1.5300,-9.8402,-10.2721,-2.4856,-97.4375
6.9653,GROUND,-1.1875,1.8044,10.3950,0.2354,0.7800,10.2500,0.9300,-0.3800,0.5900,2.1400,287.7500,6.8125,-97.1250,1.1600,9.6600,-2.4800,-9.6738,-9.6547,-1.7963,-97.1250
6.9983,GROUND,-1.3125,0.4707,10.0420,-0.2354,0.7800,10.2500,0.9300,-0.3800,0.5900,2.1400,284.6875,6.6875,-95.3750,1.1200,9.7000,-0.8200,-9.9013,-9.5055,-1.6142,-95.3750
7.0322,GROUND,-2.3125,1.3337,9.8851,0.1961,0.9700,9.7100,1.6200,-0.3800,0.5900,2.1400,284.6875,6.6875,-95.3750,1.0300,9.7300,-0.5200,-9.7216,-10.0389,-2.1662,-95.3750
7.0637,GROUND,-1.3125,1.2945,9.8459,0.7061,0.9900,9.4700,1.5300,-0.3800,0.5900,2.1400,281.9375,5.3125,-90.8750,0.9000,9.7600,-0.1500,-9.3376,-9.6555,-1.7540,-90.8750
7.0969,GROUND,-0.1250,1.1768,9.4144,0.1961,0.9900,9.4700,1.5300,-0.4200,-0.3500,0.3600,280.3125,4.5000,-88.4375,0.7200,9.7700,0.3900,-9.5060,-8.7690,-0.8554,-88.4375
7.1325,GROUND,-2.1250,0.0392,10.0028,-0.8238,0.9900,9.4700,1.5300,-1.0400,0.2900,-0.5300,278.4375,3.2500,-85.3750,0.5500,9.7500,0.7800,-10.2011,-9.6723,-1.7622,-85.3750
7.1648,GROUND,-1.9375,-0.3138,10.8265,-0.5884,-0.2200,10.9400,0.6000,-0.6000,1.2000,-0.5200,278.4375,3.2500,-85.3750,0.3700,9.7300,1.1200,-10.3209,-9.9213,-1.9909,-85.3750
7.1972,GROUND,-0.3125,-0.3138,11.1011,-0.1569,-0.6100,10.4500,0.5800,-0.8300,0.7500,-0.8400,278.3750,1.2500,-81.5625,0.1800,9.6800,1.5100,-10.0998,-9.0124,-1.0663,-81.5625
7.2336,GROUND,-1.0000,-0.5492,10.5520,0.1177,-0.6500,10.4400,0.8100,-0.8300,0.7500,-0.8400,277.8750,0.8750,-79.8125,0.1800,9.6800,1.5100,-9.8458,-9.1169,-1.1317,-79.8125
7.2652,GROUND,-0.0625,0.2354,12.0818,0.7453,0.4000,11.7000,1.7200,0.2100,2.0700,-0.1400,277.8750,0.8750,-79.8125,0.1800,9.6800,1.5100,-9.3608,-8.6287,-0.5687,-79.8125
7.2972,GROUND,-2.3125,0.8238,11.7288,0.9414,0.4000,11.7000,1.7200,0.4600,1.7100,-0.1600,277.8750,0.8750,-79.8125,0.1800,9.6800,1.5100,-9.0547,-9.7369,-1.7637,-79.8125
7.3275,GROUND,0.5000,0.9807,11.2188,1.0983,0.8100,10.8200,2.1400,0.3400,1.2600,0.0100,277.2500,2.6875,-77.3750,0.4600,9.5600,2.1300,-8.8403,-8.5068,-0.4604,-77.3750
7.3610,GROUND,-2.1875,1.0983,10.2774,1.1768,0.8100,10.8200,2.1400,0.3400,1.2600,0.0100,276.4375,3.7500,-76.5625,0.7000,9.5000,2.3100,-8.7104,-9.6738,-1.6581,-76.5625
7.3949,GROUND,-0.4375,1.4906,9.3752,1.6867,1.1100,9.2700,2.4100,0.0900,-0.5600,0.1300,276.4375,3.7500,-76.5625,0.9100,9.4500,2.4200,-8.3453,-9.0229,-1.0091,-76.5625
7.4280,GROUND,-0.4375,1.2945,8.5122,1.6867,1.1100,9.2700,2.4100,0.0900,-0.5600,0.1300,273.1875,6.4375,-75.1250,1.1000,9.4200,2.4900,-8.2059,-8.7850,-0.7539,-75.1250
7.4587,GROUND,0.2500,1.2945,8.6299,1.5691,0.8300,8.6900,2.3300,0.0900,-0.5600,0.1300,271.9375,7.3125,-74.8750,1.1000,9.4200,2.4900,-8.2253,-8.2976,-0.2279,-74.8750
7.4908,GROUND,-0.8125,0.7845,9.1006,1.7260,0.1500,8.8600,2.6400,0.0900,-0.5600,0.1300,303.6250,8.0625,-75.0625,1.4100,9.3800,2.4700,-8.1360,-8.7614,-0.7054,-75.0625
7.5258,GROUND,-1.3750,1.1376,8.7868,1.8044,0.7100,8.4200,2.6600,-0.7100,-1.1100,0.3100,303.5000,8.7500,-75.8750,1.4900,9.4000,2.3500,-8.0534,-9.2608,-1.2383,-75.8750
7.5594,GROUND,-0.0625,1.2553,8.5906,1.3729,0.8700,9.0000,2.1200,-0.7100,-1.1100,0.3100,303.8125,8.6250,-76.6250,1.4700,9.4300,2.2300,-8.2882,-8.6048,-0.6172,-76.6250
7.5943,GROUND,-1.0000,1.0591,9.3359,1.9613,0.8700,9.0000,2.1200,-0.7100,-1.1100,0.3100,303.8125,8.6250,-76.6250,1.3100,9.4700,2.1300,-8.0145,-8.9268,-0.9621,-76.6250
7.6263,GROUND,-0.1875,0.9022,9.4536,1.1376,0.2900,9.1200,2.3400,-0.9400,-0.4200,0.4600,303.8125,8.6250,-76.6250,1.1500,9.5000,2.1100,-8.4189,-8.5611,-0.5824,-76.6250
7.6585,GROUND,-2.1875,0.7061,9.4536,1.8044,0.3000,9.5700,2.6300,-0.6400,0.0400,0.5100,304.9375,5.5000,-77.4375,1.1500,9.5000,2.1100,-8.1616,-9.6242,-1.7001,-77.4375
7.6916,GROUND,-0.8125,0.6669,9.6105,1.6867,0.5200,9.2600,2.3900,-0.1900,-0.2800,0.2800,304.9375,5.5000,-77.4375,1.1500,9.5000,2.1100,-8.1357,-9.1660,-1.2597,-77.4375
7.7247,GROUND,1.2500,1.1376,9.2183,1.2160,0.7900,9.1400,1.9900,0.2900,-0.4200,-0.1000,306.8125,2.8750,-77.5625,0.4100,9.5600,2.1100,-8.4165,-7.7227,0.2065,-77.5625
7.7584,GROUND,0.2500,0.9022,9.5713,0.8630,0.7900,9.1400,1.9900,0.2100,0.0100,-0.1300,306.8125,2.8750,-77.5625,0.1500,9.5700,2.1300,-8.7423,-7.8228,0.1416,-77.5625
7.7901,GROUND,-0.1250,0.5884,9.6105,1.2553,0.2600,9.4200,2.1900,0.3400,-0.1400,0.0300,307.7500,-0.4375,-77.2500,-0.0800,9.5600,2.1600,-8.6243,-8.1175,-0.1287,-77.2500
7.8248,GROUND,0.1250,0.1569,9.4928,1.2160,0.2600,9.4200,2.1900,0.2800,-0.2200,-0.1300,308.0625,-1.6250,-77.0625,-0.0800,9.5600,2.1600,-8.6034,-8.0849,-0.0646,-77.0625
7.8561,GROUND,-1.3750,-0.1177,9.3752,1.0591,0.2600,9.4200,2.1900,0.2800,-0.2200,-0.1300,308.2500,-2.5000,-77.0000,-0.4700,9.5400,2.1900,-8.6926,-8.9942,-0.9908,-77.0000
7.8892,GROUND,-1.3125,-0.4315,9.4536,0.9807,0.2600,9.4200,2.1900,-0.0800,-0.2900,-0.0700,308.2500,-3.2500,-77.0000,-0.4700,9.5400,2.1900,-8.7750,-9.2901,-1.3003,-77.0000
7.9208,GROUND,-1.0625,-0.1177,9.3359,1.3729,-0.1100,9.3800,2.4500,-0.0800,-0.2900,-0.0700,308.2500,-3.2500,-77.0000,-0.4700,9.5400,2.1900,-8.5640,-9.2536,-1.2565,-77.0000
7.9510,GROUND,-0.4375,0.0392,9.4928,1.6475,-0.3500,9.2800,2.3700,0.2800,-0.2400,0.1500,308.2500,-3.2500,-77.0000,-0.4700,9.5400,2.1900,-8.3137,-8.8730,-0.8511,-77.0000
7.9825,GROUND,-1.1875,-0.1569,9.3752,1.4122,-0.6000,9.2400,2.1900,0.2800,-0.2400,0.1500,307.8125,-3.8125,-76.8125,-0.6500,9.5200,2.2200,-8.3636,-9.1694,-1.1707,-76.8125
8.0148,GROUND,-0.9375,-0.5884,9.2967,1.2553,-0.8800,9.2000,2.1400,0.2800,-0.2400,0.1500,307.8125,-3.8125,-76.8125,-0.6500,9.5200,2.2200,-8.4796,-9.1166,-1.1416,-76.8125
8.0491,GROUND,-0.5625,-0.5492,9.3359,1.4906,-0.8300,9.2700,2.3500,-0.3000,-0.1800,0.0100,307.8125,-3.8125,-76.8125,-0.6400,9.5200,2.2300,-8.3784,-8.8474,-0.8913,-76.8125
8.0827,GROUND,-0.5625,-0.6669,9.6497,1.1376,-1.1100,9.4400,2.0400,-0.3000,-0.1800,0.0100,307.8125,-3.8125,-76.8125,-0.6400,9.5200,2.2300,-8.5580,-8.7544,-0.7847,-76.8125
8.1129,GROUND,-2.3750,-0.6276,9.6497,1.0983,-0.6800,9.6900,1.6900,-0.0300,0.1600,-0.5300,307.8125,-3.8125,-76.8125,-0.6400,9.5200,2.2300,-8.6510,-9.8255,-1.8967,-76.8125
8.1463,GROUND,-1.1875,-0.5099,9.7282,0.7061,-0.8100,9.4300,1.8300,-0.0300,0.1600,-0.5300,307.5000,-3.6875,-76.7500,-0.6400,9.5200,2.2300,-8.9287,-9.4735,-1.5751,-76.7500
8.1805,GROUND,-0.9375,-0.5492,9.6105,0.7453,-0.8300,9.4900,1.6300,-0.5900,-0.0600,-0.5500,307.5000,-3.6875,-76.7500,-0.6400,9.5200,2.2300,-9.0106,-9.1946,-1.2853,-76.7500
8.2116,GROUND,-0.7500,-0.8630,9.6497,0.9414,-0.9800,9.4600,-325.6000,-0.5900,-0.0600,-0.5500,307.5000,-3.6875,-76.7500,-0.6400,9.5200,2.2300,-8.9206,-8.9937,-1.0538,-76.7500
8.2422,GROUND,-0.3125,-0.7061,9.5321,1.2945,-0.9800,9.4600,-325.6000,-0.4900,-0.2900,0.1900,309.8125,-3.4375,-77.5625,-0.6400,9.5200,2.2300,-8.6681,-8.6704,-0.6932,-77.5625
8.2734,GROUND,-0.1250,-0.6276,9.4928,1.2945,-0.8500,9.4600,2.1500,-0.2300,-0.1000,0.0900,310.6250,-3.5625,-77.8125,-0.6100,9.5600,2.0600,-8.5716,-8.4344,-0.4437,-77.8125
8.3065,GROUND,-1.5625,-0.5884,9.7282,1.2553,-0.8500,9.4600,2.1500,-0.2300,-0.1000,0.0900,311.2500,-3.9375,-78.0000,-0.6700,9.5700,2.0200,-8.5592,-9.2330,-1.2547,-78.0000
8.3398,GROUND,0.1250,-0.5099,9.5321,1.0983,-0.6900,9.3700,2.1200,0.0300,-0.1900,0.1100,311.8125,-4.2500,-78.1250,-0.6700,9.5700,2.0200,-8.6512,-8.4956,-0.4962,-78.1250
8.3717,GROUND,-3.1250,-0.2354,9.6497,0.8630,-0.6900,9.3700,2.1200,0.2900,-0.1000,-0.3300,312.2500,-4.5000,-78.1250,-0.7700,9.5600,2.0000,-8.8322,-10.2191,-2.2588,-78.1250
8.4048,GROUND,-2.7500,-0.1961,9.3359,0.4315,-0.4800,9.0800,1.4100,0.2900,-0.1000,-0.3300,312.2500,-4.5000,-78.1250,-0.7700,9.5600,2.0000,-9.1678,-10.5956,-2.6833,-78.1250
8.4350,GROUND,0.6250,-0.1961,9.1398,0.3530,-0.4800,9.0800,1.4100,0.2900,-0.1000,-0.3300,312.2500,-4.5000,-78.1250,-0.7600,9.5600,2.0200,-9.3441,-8.7948,-0.7237,-78.1250
8.4652,GROUND,-0.1875,-0.5492,9.2575,0.1961,-1.0800,9.0500,1.1100,-0.3400,-0.5100,-0.9200,312.3125,-4.2500,-77.9375,-0.7300,9.5600,2.0300,-9.5086,-8.5851,-0.5059,-77.9375
8.5017,GROUND,-2.1875,-0.9022,9.1398,0.0000,-1.0800,9.0500,1.1100,-0.3400,-0.5100,-0.9200,312.5000,-3.8750,-77.6875,-0.6700,9.5600,2.0700,-9.6930,-9.7624,-1.6709,-77.6875
8.5340,GROUND,0.2500,-0.7061,8.9044,0.3530,-1.0800,9.0500,1.1100,-0.2500,-0.5800,-0.4700,312.6875,-3.5625,-77.3750,-0.6700,9.5600,2.0700,-9.5448,-8.7323,-0.5757,-77.3750
8.5651,GROUND,-1.1875,-0.6669,9.3359,1.3729,-0.8400,9.2800,2.5500,-0.2500,-0.5800,-0.4700,312.8125,-3.1875,-76.8750,-0.5500,9.5300,2.2100,-8.8581,-9.2317,-1.0714,-76.8750
8.5987,GROUND,-2.5625,-0.2354,9.6105,1.9613,-0.5700,9.5900,2.9000,-0.2500,-0.5800,-0.4700,312.8125,-3.1875,-76.8750,-0.5500,9.5300,2.2100,-8.2323,-10.2141,-2.1193,-76.8750
8.6301,GROUND,-0.6250,-0.2746,9.9243,1.9613,-0.8300,9.6000,2.8200,-0.3700,0.1100,0.3800,312.8125,-3.1875,-76.8750,-0.4500,9.4800,-325.2500,-7.9929,-9.3614,-1.3037,-76.8750
8.6631,GROUND,-0.5000,-0.4315,9.6890,2.2751,-0.8300,9.6000,2.8200,-0.3900,0.0600,0.9200,312.8125,-3.1875,-76.8750,-0.3900,9.4400,2.6100,-7.7076,-8.9371,-0.9117,-76.8750
8.6957,GROUND,-0.8125,-0.0392,9.6497,2.5105,-0.8300,9.6000,2.8200,-0.3900,0.0600,0.9200,312.4375,-2.0000,-73.7500,-0.3400,9.4100,2.7300,-7.4533,-8.9462,-0.9531,-73.7500
8.7266,GROUND,-0.4375,0.0785,9.5321,2.3536,-0.2000,9.3400,3.0800,-0.3900,0.0600,0.9200,312.7500,-1.6875,-73.1250,-0.2900,9.3800,2.8400,-7.4530,-8.7018,-0.7365,-73.1250
8.7588,GROUND,-0.5625,0.1177,9.2575,2.1967,-0.1300,9.0100,2.9100,0.1000,-0.3400,-0.0100,312.7500,-1.6875,-73.1250,-0.2900,9.3800,2.8400,-7.5500,-8.6660,-0.7336,-73.1250
