Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.4241,GROUND,1.6250,-0.5492,9.6497,0.0000,-0.6500,9.1700,0.4400,-0.0200,-0.5500,-0.1500,2.8125,-3.6250,-86.3750,-0.6200,9.7600,0.6100,-9.8031,-9.6490,0.9011,-86.3750
5.4589,GROUND,0.3750,-0.5099,9.6890,0.0000,-0.6000,9.2200,0.5100,0.0200,-0.5300,-0.1000,2.8125,-3.6250,-86.3125,-0.6200,9.7600,0.6200,-9.8053,-10.0439,0.4401,-86.3125
5.4949,GROUND,0.7500,-0.5884,9.6497,0.0000,-0.6500,9.1800,0.4600,-0.0100,-0.5800,-0.1300,2.8125,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.8061,-10.2073,0.5048,-86.2500
5.5284,GROUND,0.5000,-0.5492,9.6890,-0.0392,-0.6300,9.2000,0.4700,0.0000,-0.5600,-0.1500,2.8125,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.8306,-10.4606,0.3594,-86.2500
5.5649,GROUND,0.0000,-0.5884,9.6890,-0.0392,-0.6100,9.2500,0.4500,0.0100,-0.5100,-0.1800,2.8125,-3.6250,1961.8125,-0.6200,9.7600,0.6400,-9.8400,-10.8094,-0.0100,1961.8125
5.6012,GROUND,1.8125,-0.5884,9.6497,-0.0392,-0.6400,9.1700,0.4500,-0.0100,-0.5800,-0.1900,2.8125,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.8433,-10.4625,0.9812,-86.1875
5.6368,GROUND,-1.1250,-0.5492,9.6890,-0.0392,-0.5900,9.2500,0.5100,0.0200,-0.5100,-0.1300,2.8125,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.8451,-11.3387,-0.4654,-86.1875
5.6698,GROUND,0.6250,-0.5492,9.6890,0.0392,-0.5900,9.1900,0.4700,0.0300,-0.5700,-0.1700,2.8125,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.7969,-11.1795,0.0624,-86.1875
5.7054,GROUND,-0.3125,-0.5099,9.6497,0.0000,-0.6000,9.2000,0.4900,0.0200,-0.5600,-0.1400,2.8125,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.8029,-11.5164,-0.3223,-86.1875
5.7409,GROUND,1.0000,-0.5884,9.6497,0.0000,-0.6300,9.1600,0.5000,0.0000,-0.5900,-0.1400,2.8125,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.8050,-11.2244,0.3533,-86.1875
5.7756,GROUND,-1.0000,-0.5099,9.6105,0.0000,-0.6100,9.1800,0.5300,0.0100,-0.5700,-0.1200,2.8125,-3.6250,-86.1250,-0.6200,9.7600,0.6500,-9.8061,-11.9394,-0.6467,-86.1250
5.8114,GROUND,1.3125,-0.5492,9.7282,-0.0392,-0.6300,9.2600,0.5300,0.0000,-0.5000,-0.1200,2.8125,-3.6250,-86.0625,-0.6200,9.7600,0.6600,-9.8303,-11.3279,0.4172,-86.0625
5.8476,GROUND,1.4375,-0.6669,9.7282,0.0000,-0.7300,9.2100,0.4900,-0.1100,-0.5500,-0.1800,2.7500,-3.6250,-86.0000,-0.6200,9.7600,0.6700,-9.8155,-11.0980,0.9126,-86.0000
5.8811,GROUND,0.3125,-0.6276,9.7282,0.0000,-0.6000,9.2200,0.5200,0.0100,-0.5300,-0.1600,2.6875,-3.5625,-85.9375,-0.6100,9.7600,0.6900,-9.8101,-11.5355,0.3832,-85.9375
5.9175,GROUND,0.0000,-0.4707,9.6497,-0.0392,-0.5300,9.1200,0.4500,0.0700,-0.6400,-0.2400,2.6875,-3.5000,-85.8750,-0.6000,9.7600,0.6900,-9.8322,-11.8697,-0.0117,-85.8750
5.9530,GROUND,-1.0625,-0.4315,9.6890,0.0785,-0.5300,9.1200,0.4500,0.1000,-0.6700,-0.0600,2.6250,-3.4375,-85.8750,-0.5900,9.7600,0.6900,-9.7680,-12.4858,-0.8263,-85.8750
5.9875,GROUND,-1.1250,-0.3138,9.6105,0.0785,-0.5000,9.1600,0.5400,0.1000,-0.6000,-0.1300,2.6875,-3.5000,-86.0000,-0.6000,9.7600,0.6800,-9.7434,-12.7594,-1.1736,-86.0000
6.0215,GROUND,-0.1875,-0.4707,9.6497,0.0392,-0.5700,9.1700,0.4800,0.0300,-0.5900,-0.1700,2.8125,-3.6250,-86.1250,-0.6200,9.7600,0.6500,-9.7580,-12.4360,-0.7296,-86.1250
6.0579,GROUND,-0.5000,-0.6276,9.7282,-0.0785,-0.6900,9.2300,0.3200,-0.0500,-0.5200,-0.2900,2.8750,-3.6875,-86.3125,-0.6300,9.7600,0.6200,-9.8365,-12.4646,-0.7495,-86.3125
6.0929,GROUND,-0.6250,-0.6276,9.7674,-0.1961,-0.6700,9.3000,0.2600,-0.0200,-0.4500,-0.3200,3.0000,-3.8125,-86.5000,-0.6500,9.7600,0.5800,-9.9392,-12.5425,-0.8291,-86.5000
6.1263,GROUND,0.3125,-0.6276,9.7282,-0.1961,-0.7000,9.2100,0.2800,0.0100,-0.5300,-0.2400,3.0625,-3.8750,-86.6250,-0.6600,9.7600,0.5700,-9.9783,-12.1319,-0.2772,-86.6250
6.1612,GROUND,0.3125,-0.5492,9.6890,-0.1961,-0.6500,9.2000,0.3300,0.0100,-0.5500,-0.2200,3.0625,-3.8750,-86.6250,-0.6600,9.7600,0.5700,-9.9933,-11.9772,-0.0711,-86.6250
6.1973,GROUND,-0.4375,-0.5884,9.6497,-0.0785,-0.7100,9.2000,0.4500,-0.0500,-0.5400,-0.1500,3.0625,-3.8750,-86.6250,-0.6600,9.7600,0.5700,-9.9264,-12.2912,-0.4529,-86.6250
6.2310,GROUND,-0.8125,-0.7061,9.6497,-0.0392,-0.7800,9.1600,0.4600,-0.1100,-0.5900,-0.1100,3.0625,-3.8750,-86.5625,-0.6600,9.7600,0.5800,-9.8766,-12.6027,-0.8470,-86.5625
6.2672,GROUND,0.8750,-0.6669,9.6497,-0.0392,-0.6600,9.1900,0.5100,0.0200,-0.5600,-0.0800,3.0625,-3.8750,-86.5000,-0.6600,9.7600,0.5800,-9.8573,-11.8302,0.0696,-86.5000
6.3025,GROUND,0.2500,-0.5492,9.6497,0.0000,-0.6400,9.1500,0.5200,0.0100,-0.6100,-0.0600,3.0000,-3.8125,-86.5000,-0.6600,9.7600,0.5900,-9.8259,-11.8658,0.0346,-86.5000
6.3356,GROUND,-1.1250,-0.5492,9.6105,0.0392,-0.6100,9.1400,0.5000,0.0200,-0.5800,-0.1100,3.0000,-3.8125,-86.4375,-0.6500,9.7600,0.6000,-9.7899,-12.5937,-0.8519,-86.4375
6.3707,GROUND,0.0000,-0.5492,9.6105,0.0000,-0.6200,9.2100,0.4100,0.0200,-0.5500,-0.1800,2.9375,-3.7500,-86.4375,-0.6500,9.7600,0.6000,-9.8001,-12.2659,-0.4741,-86.4375
6.4040,GROUND,-0.1875,-0.5492,9.7282,-0.0785,-0.6100,9.2800,0.4200,0.0300,-0.4700,-0.1800,2.9375,-3.7500,-86.4375,-0.6500,9.7600,0.6000,-9.8525,-12.2251,-0.4591,-86.4375
6.4400,GROUND,0.5000,-0.5884,9.6890,-0.1177,-0.6100,9.2000,0.3300,0.0300,-0.5500,-0.2500,2.9375,-3.7500,-86.4375,-0.6500,9.7600,0.5900,-9.8967,-11.8335,-0.0095,-86.4375
6.4734,GROUND,1.2500,-0.5099,9.7282,-0.1177,-0.5700,9.2400,0.3500,0.0700,-0.5200,-0.2300,2.9375,-3.7500,-86.5000,-0.6500,9.7600,0.5900,-9.9135,-11.2583,0.6227,-86.5000
6.5097,GROUND,-0.5625,-0.5099,9.6105,-0.1569,-0.5500,9.1700,0.4000,0.0900,-0.5800,-0.1800,2.9375,-3.7500,-86.5000,-0.6400,9.7600,0.5800,-9.9446,-12.0556,-0.2793,-86.5000
6.5463,GROUND,-0.5625,-0.4707,9.6890,-0.0785,-0.5800,9.1700,0.4300,0.0500,-0.5800,-0.1600,2.9375,-3.7500,-86.5000,-0.6400,9.7600,0.5900,-9.9078,-12.3216,-0.6146,-86.5000
6.5810,GROUND,-0.9375,-0.5099,9.6890,0.0000,-0.6500,9.2400,0.4500,0.0000,-0.5200,-0.1400,2.9375,-3.7500,-86.5000,-0.6400,9.7600,0.5900,-9.8453,-12.6006,-0.9730,-86.5000
6.6145,GROUND,-1.0000,-0.7061,9.6890,-0.0785,-0.6500,9.2400,0.4500,-0.1800,-0.5800,-0.1700,2.9375,-3.8125,-86.5000,-0.6500,9.7600,0.5800,-9.8698,-12.7128,-1.1558,-86.5000
6.6495,GROUND,-1.4375,-0.7845,9.7282,0.0000,-0.7400,9.2000,0.5900,-0.0800,-0.5600,0.0000,3.0000,-3.8125,-86.5000,-0.6500,9.7600,0.5800,-9.8308,-12.9624,-1.5000,-86.5000
6.6845,GROUND,0.6250,-0.5492,9.6105,0.0000,-0.6600,9.1900,0.5500,-0.0100,-0.5600,-0.0300,2.9375,-3.7500,-86.5000,-0.6400,9.7600,0.5800,-9.8155,-11.8154,-0.3365,-86.5000
6.7211,GROUND,-0.1875,-0.4315,9.7282,-0.0785,-0.4300,9.2300,0.3400,0.2000,-0.5300,-0.2300,2.9375,-3.6875,-86.5625,-0.6300,9.7600,0.5800,-9.8584,-11.8318,-0.4021,-86.5625
6.7570,GROUND,0.3750,-0.3530,9.6497,-0.1177,-0.4500,9.2100,0.3500,0.1700,-0.5500,-0.2000,2.9375,-3.6875,-86.5625,-0.6300,9.7600,0.5700,-9.8990,-11.4860,-0.0693,-86.5625
6.7924,GROUND,-0.8125,-0.4315,9.6497,-0.1177,-0.4500,9.2100,0.3500,0.0400,-0.5700,-0.1900,2.9375,-3.6250,-86.5625,-0.6300,9.7600,0.5700,-9.9147,-12.0065,-0.6759,-86.5625
6.8244,GROUND,-1.7500,-0.6669,9.6890,-0.0785,-0.7400,9.1900,0.3600,-0.1100,-0.5700,-0.2100,2.9375,-3.6875,-86.5625,-0.6300,9.7600,0.5700,-9.8965,-12.7245,-1.5127,-86.5625
6.8599,GROUND,-0.9375,-0.7453,9.6890,-0.0785,-0.7800,9.2400,0.3900,-0.1600,-0.5400,-0.1500,2.9375,-3.6875,-86.5000,-0.6300,9.7600,0.5800,-9.8893,-12.4934,-1.3088,-86.5000
6.8931,GROUND,0.6250,-0.6669,9.7282,0.0000,-0.5900,9.2100,0.5600,0.0300,-0.5500,-0.0300,2.9375,-3.6875,-86.4375,-0.6300,9.7600,0.6000,-9.8379,-11.5125,-0.2476,-86.4375
6.9265,GROUND,0.0000,-0.5099,9.6890,0.0785,-0.5800,9.1200,0.5600,0.0300,-0.6400,-0.0400,2.8750,-3.6250,-86.3125,-0.6200,9.7600,0.6100,-9.7700,-11.4744,-0.2470,-86.3125
6.9625,GROUND,1.0000,-0.5099,9.6497,0.0392,-0.6700,9.2200,0.6500,-0.0400,-0.5400,0.0200,2.8750,-3.6250,-86.3125,-0.6200,9.7600,0.6200,-9.7682,-10.8273,0.3834,-86.3125
6.9989,GROUND,-0.5000,-0.6669,9.7282,0.1177,-0.7600,9.2200,0.6300,-0.1200,-0.5400,0.0300,2.9375,-3.6250,1961.7500,-0.6200,9.7600,0.6300,-9.7193,-11.4590,-0.3138,1961.7500
7.0332,GROUND,0.7500,-0.5884,9.6497,0.1177,-0.4900,9.1900,0.5600,0.1200,-0.5600,-0.0600,2.9375,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.7003,-10.9256,0.2039,-86.2500
7.0690,GROUND,-1.1875,-0.1961,9.6497,-0.1569,-0.3300,9.2100,0.2900,0.3100,-0.5200,-0.3900,2.8125,-3.4375,-86.2500,-0.5900,9.7600,0.6300,-9.8632,-11.8618,-0.8172,-86.2500
7.1040,GROUND,0.0000,-0.1961,9.6890,-0.2746,-0.3700,9.2100,0.2100,0.2000,-0.5500,-0.4100,2.6875,-3.3750,-86.3125,-0.5800,9.7600,0.6200,-9.9978,-11.4962,-0.4500,-86.3125
7.1373,GROUND,-0.9375,-0.2746,9.6890,-0.2746,-0.5100,9.2400,0.1400,0.0600,-0.5200,-0.4500,2.6875,-3.3750,-86.5000,-0.5700,9.7700,0.5900,-10.0494,-11.8979,-0.9136,-86.5000
7.1734,GROUND,-1.3125,-0.5884,9.8066,-0.2354,-0.6800,9.3300,0.2600,-0.0800,-0.4300,-0.3000,2.8125,-3.5000,-86.6250,-0.6000,9.7700,0.5600,-10.0448,-12.2374,-1.3247,-86.6250
7.2092,GROUND,0.3750,-0.5884,9.7282,-0.0785,-0.6300,9.2400,0.4000,0.0000,-0.5200,-0.1500,3.0625,-3.6875,-86.6875,-0.6300,9.7700,0.5500,-9.9458,-11.3449,-0.4067,-86.6875
7.2424,GROUND,-0.4375,-0.5099,9.6497,-0.0392,-0.6700,9.1600,0.5100,-0.0100,-0.6000,-0.0400,3.1875,-3.8125,-86.6875,-0.6500,9.7600,0.5600,-9.8840,-11.4729,-0.5687,-86.6875
7.2759,GROUND,1.6875,-0.6669,9.6497,0.0785,-0.6900,9.1400,0.6600,-0.0300,-0.6200,0.0700,3.2500,-3.8125,-86.5000,-0.6600,9.7600,0.5900,-9.7873,-10.2333,0.7013,-86.5000
7.3114,GROUND,1.0000,-0.6276,9.4928,0.1961,-0.6900,9.0200,0.6900,-0.0500,-0.6800,0.0900,3.1875,-3.7500,-86.2500,-0.6400,9.7600,0.6300,-9.6780,-10.1825,0.7608,-86.2500
7.3450,GROUND,1.3125,-0.5492,9.5713,0.2354,-0.6000,9.1100,0.7400,0.0200,-0.6500,0.0800,3.1250,-3.6875,-86.1250,-0.6300,9.7600,0.6500,-9.6119,-9.9865,0.9805,-86.1250
7.3784,GROUND,-0.1875,-0.4315,9.6105,0.1177,-0.5200,9.1600,0.5600,0.1000,-0.5900,-0.1000,3.0000,-3.6250,-86.0000,-0.6200,9.7600,0.6700,-9.6597,-10.8167,0.1090,-86.0000
7.4143,GROUND,0.7500,-0.3923,9.6890,0.0000,-0.5700,9.2700,0.4600,0.0400,-0.4800,-0.2100,3.0000,-3.5625,-86.0000,-0.6100,9.7600,0.6700,-9.7504,-10.5318,0.3679,-86.0000
7.4503,GROUND,0.7500,-0.6669,9.7282,-0.0392,-0.6800,9.2500,0.4500,-0.0200,-0.5000,-0.2000,3.0625,-3.6250,-86.0625,-0.6200,9.7600,0.6600,-9.8093,-10.4183,0.4726,-86.0625
7.4850,GROUND,-0.3125,-0.6669,9.7282,0.0392,-0.7200,9.2200,0.4800,-0.0800,-0.5400,-0.1500,3.1250,-3.6875,-86.1875,-0.6300,9.7600,0.6400,-9.7835,-11.0219,-0.1659,-86.1875
7.5213,GROUND,-0.5625,-0.7453,9.7282,0.0000,-0.7100,9.2600,0.4400,-0.0200,-0.5100,-0.1800,3.1250,-3.6875,-86.3125,-0.6300,9.7600,0.6200,-9.7978,-11.3679,-0.5612,-86.3125
7.5564,GROUND,0.0625,-0.5884,9.6890,-0.0392,-0.5500,9.1500,0.4100,0.0800,-0.6100,-0.1900,3.0625,-3.6875,-86.3750,-0.6300,9.7600,0.6100,-9.8274,-11.1036,-0.3101,-86.3750
7.5897,GROUND,-0.5625,-0.4315,9.6890,-0.0785,-0.4500,9.1600,0.4800,0.1600,-0.5700,-0.1500,3.0625,-3.6250,-86.3750,-0.6200,9.7600,0.6100,-9.8630,-11.3644,-0.6180,-86.3750
7.6254,GROUND,-0.5000,-0.4707,9.6105,0.0000,-0.4500,9.1600,0.4800,0.0900,-0.5700,-0.0900,3.0625,-3.5625,-86.3125,-0.6100,9.7600,0.6200,-9.8281,-11.3968,-0.6874,-86.3125
7.6591,GROUND,0.1875,-0.4707,9.6105,0.0392,-0.5400,9.1800,0.5500,0.0700,-0.5700,-0.0800,3.0625,-3.5625,-86.2500,-0.6100,9.7600,0.6300,-9.7904,-10.9903,-0.2784,-86.2500
7.6924,GROUND,0.0625,-0.5099,9.6105,0.0000,-0.6000,9.1700,0.5500,0.0300,-0.5300,-0.0700,3.0625,-3.5625,-86.1875,-0.6100,9.7600,0.6400,-9.8004,-10.8978,-0.2061,-86.1875
7.7269,GROUND,0.5625,-0.3923,9.7282,0.0392,-0.5500,9.2400,0.4500,0.0600,-0.5200,-0.1700,3.0625,-3.5625,-86.2500,-0.6100,9.7600,0.6300,-9.7798,-10.5367,0.1326,-86.2500
7.7628,GROUND,0.6250,-0.5492,9.6890,-0.0392,-0.6000,9.1500,0.4100,0.0100,-0.6100,-0.2000,3.0625,-3.6250,-86.3125,-0.6200,9.7600,0.6200,-9.8205,-10.3617,0.3112,-86.3125
7.7960,GROUND,0.2500,-0.5884,9.6890,-0.1177,-0.6500,9.2300,0.3600,-0.0200,-0.5300,-0.2400,3.1250,-3.6250,-86.3750,-0.6200,9.7600,0.6100,-9.8847,-10.5208,0.1435,-86.3750
7.8292,GROUND,-0.6250,-0.6276,9.6497,-0.0785,-0.7000,9.2000,0.4000,-0.0700,-0.5500,-0.2000,3.1250,-3.6875,-86.4375,-0.6300,9.7600,0.6000,-9.8850,-11.1099,-0.4831,-86.4375
7.8651,GROUND,-0.3750,-0.6276,9.7282,-0.1177,-0.7500,9.2100,0.4100,-0.1200,-0.5500,-0.1900,3.1250,-3.6875,-86.3750,-0.6300,9.7600,0.6100,-9.9092,-11.1502,-0.5600,-86.3750
7.8999,GROUND,-0.4375,-0.6669,9.6890,0.0000,-0.6400,9.2500,0.5200,0.0000,-0.5100,-0.0900,3.1250,-3.6875,1961.6250,-0.6300,9.7600,0.6200,-9.8458,-11.1828,-0.6236,1961.6250
7.9336,GROUND,-0.1875,-0.5099,9.7282,0.0000,-0.5100,9.2000,0.5000,0.1200,-0.6000,-0.1400,3.1250,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.8215,-11.0218,-0.4957,-86.2500
7.9688,GROUND,0.3750,-0.3923,9.6497,0.0392,-0.5100,9.1700,0.5500,0.1100,-0.5800,-0.0900,3.1250,-3.6250,-86.1875,-0.6200,9.7600,0.6500,-9.7879,-10.5901,-0.0930,-86.1875
8.0043,GROUND,0.5625,-0.4707,9.6890,0.0392,-0.5500,9.1700,0.5600,0.0300,-0.5800,-0.0700,3.1250,-3.6250,-86.1250,-0.6200,9.7600,0.6500,-9.7751,-10.3142,0.1882,-86.1250
8.0375,GROUND,0.5000,-0.4315,9.6890,0.1177,-0.5700,9.1700,0.6000,0.0400,-0.5800,-0.0600,3.1250,-3.6250,-86.0625,-0.6200,9.7600,0.6600,-9.7218,-10.2408,0.2457,-86.0625
8.0735,GROUND,0.2500,-0.5492,9.5713,0.0392,-0.6400,9.1000,0.5500,0.0200,-0.5800,-0.1200,3.1250,-3.6250,-86.0625,-0.6200,9.7600,0.6700,-9.7499,-10.3559,0.1138,-86.0625
8.1086,GROUND,0.3750,-0.4315,9.6497,0.0785,-0.6300,9.1800,0.5900,-0.0100,-0.5700,-0.0700,3.1250,-3.6250,-86.0625,-0.6200,9.7600,0.6700,-9.7364,-10.3096,0.1398,-86.0625
8.1444,GROUND,-0.5625,-0.5099,9.6497,0.0392,-0.5900,9.1600,0.5000,0.0500,-0.5800,-0.1700,3.1250,-3.6250,-86.0625,-0.6200,9.7600,0.6600,-9.7556,-10.8526,-0.4365,-86.0625
8.1788,GROUND,-0.6250,-0.5099,9.6497,0.0000,-0.5600,9.2000,0.4700,0.0600,-0.5600,-0.1800,3.1250,-3.6250,-86.0625,-0.6200,9.7600,0.6600,-9.7871,-11.0753,-0.7007,-86.0625
8.2146,GROUND,-0.1250,-0.5492,9.7282,-0.0392,-0.6200,9.2700,0.4100,0.0000,-0.4600,-0.2900,3.1875,-3.6250,-86.1875,-0.6200,9.7600,0.6400,-9.8233,-10.8371,-0.4766,-86.1875
8.2480,GROUND,-0.8125,-0.5492,9.7674,-0.1177,-0.6900,9.2700,0.4300,-0.0600,-0.4900,-0.2000,3.1875,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.8857,-11.1474,-0.8234,-86.2500
8.2811,GROUND,-1.0000,-0.5492,9.7674,0.0392,-0.5700,9.2700,0.5300,0.0500,-0.4900,-0.1000,3.2500,-3.6875,-86.2500,-0.6300,9.7600,0.6300,-9.8126,-11.3601,-1.0854,-86.2500
8.3172,GROUND,-0.5625,-0.5492,9.7282,0.0000,-0.5600,9.1500,0.5100,0.0500,-0.6100,-0.1200,3.2500,-3.6250,-86.2500,-0.6200,9.7600,0.6300,-9.8088,-11.1368,-0.9044,-86.2500
8.3522,GROUND,0.8750,-0.4707,9.6105,0.0392,-0.5300,9.1100,0.5600,0.0800,-0.6500,-0.0700,3.1875,-3.5625,-86.1875,-0.6100,9.7600,0.6400,-9.7829,-10.1826,0.0779,-86.1875
8.3855,GROUND,0.1250,-0.4315,9.5713,0.0392,-0.5400,9.1600,0.5200,0.0600,-0.6000,-0.1300,3.0625,-3.5000,-86.1250,-0.6000,9.7600,0.6500,-9.7733,-10.2767,-0.0272,-86.1250
8.4211,GROUND,0.3125,-0.4315,9.6890,0.0000,-0.5600,9.2000,0.4900,0.0300,-0.5600,-0.1700,3.0625,-3.4375,-86.0625,-0.5900,9.7600,0.6700,-9.7938,-10.1850,0.0489,-86.0625
8.4568,GROUND,0.0000,-0.5099,9.6890,0.0000,-0.5500,9.2600,0.5100,0.0400,-0.5000,-0.1500,3.0625,-3.5000,-86.0000,-0.5900,9.7600,0.6700,-9.8017,-10.3355,-0.1160,-86.0000
8.4918,GROUND,1.1250,-0.5099,9.7674,0.0000,-0.5600,9.2600,0.5100,0.0400,-0.4900,-0.1600,3.1250,-3.5000,-86.0000,-0.6000,9.7600,0.6700,-9.8045,-9.6783,0.5276,-86.0000
8.5281,GROUND,0.8125,-0.5492,9.6890,0.0000,-0.5700,9.2100,0.5400,0.0300,-0.5400,-0.1200,3.1875,-3.5625,-86.0000,-0.6100,9.7600,0.6700,-9.8058,-9.6355,0.5813,-86.0000
8.5628,GROUND,0.3750,-0.5099,9.7282,0.0392,-0.5500,9.2100,0.5600,0.0700,-0.5500,-0.1100,3.1875,-3.6250,-86.0000,-0.6200,9.7600,0.6700,-9.7820,-9.8964,0.3218,-86.0000
8.5985,GROUND,1.2500,-0.5099,9.6890,0.0785,-0.5900,9.1200,0.5800,0.0200,-0.6400,-0.0900,3.2500,-3.6250,-86.0000,-0.6200,9.7600,0.6800,-9.7486,-9.4739,0.7840,-86.0000
8.6315,GROUND,1.1250,-0.5492,9.5713,0.0785,-0.5900,9.1200,0.5800,-0.0300,-0.6600,-0.1300,3.2500,-3.6875,-85.9375,-0.6300,9.7600,0.6800,-9.7359,-9.4066,0.8753,-85.9375
8.6663,GROUND,-0.5625,-0.5492,9.6497,0.1569,-0.6100,9.2000,0.7100,0.0100,-0.5700,0.0300,3.2500,-3.6875,-85.8750,-0.6300,9.7600,0.6900,-9.6828,-10.3901,-0.1489,-85.8750
8.6996,GROUND,-0.7500,-0.5099,9.6497,0.1569,-0.6400,9.0900,0.7000,-0.0100,-0.6600,0.0000,3.2500,-3.6875,-85.8125,-0.6300,9.7600,0.7000,-9.6624,-10.8576,-0.6569,-85.8125
8.7328,GROUND,-0.9375,-0.5884,9.6497,0.1569,-0.6000,9.1500,0.7100,0.0200,-0.6000,0.0000,3.1875,-3.6250,-85.7500,-0.6200,9.7600,0.7100,-9.6546,-11.1334,-0.9796,-85.7500
8.7686,GROUND,0.5000,-0.5099,9.5713,0.0785,-0.5700,9.1600,0.6100,0.0400,-0.5900,-0.1000,3.1250,-3.6250,-85.6875,-0.6200,9.7600,0.7200,-9.6998,-10.3348,-0.1899,-85.6875
8.8030,GROUND,-0.1875,-0.5099,9.6497,0.0785,-0.6000,9.1900,0.5100,0.0100,-0.5600,-0.2100,3.0625,-3.5625,-85.6875,-0.6100,9.7600,0.7200,-9.7173,-10.4494,-0.3208,-85.6875
8.8371,GROUND,-0.9375,-0.4707,9.6890,0.0000,-0.5100,9.1900,0.3400,0.2200,-0.4200,-0.4500,3.0625,-3.5625,-85.7500,-0.6100,9.7600,0.7100,-9.7726,-10.9405,-0.8476,-85.7500
8.8723,GROUND,-0.0625,-0.3138,9.8851,-0.2354,-0.4500,9.3700,0.2500,0.1600,-0.3900,-0.4100,3.1250,-3.5625,-86.0625,-0.6100,9.7600,0.6600,-9.9389,-10.5573,-0.4998,-86.0625
8.9084,GROUND,-0.4375,-0.4315,9.8459,-0.1961,-0.5400,9.3800,0.2600,0.1300,-0.4300,-0.2800,3.2500,-3.7500,-86.3750,-0.6400,9.7600,0.6100,-9.9783,-10.6380,-0.5931,-86.3750
