Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.4307,GROUND,0.8750,0.0785,9.6890,-0.0785,0.0100,9.2200,0.3900,0.0300,-0.5600,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8751,-10.3674,0.2660,-87.3125
5.4630,GROUND,0.1875,0.0392,9.6890,-0.0785,-0.0400,9.2400,0.4600,-0.0200,-0.5500,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8812,-10.6541,0.0716,-87.3125
5.4996,GROUND,-0.1875,0.0392,9.6890,-0.0392,0.0000,9.2300,0.4300,0.0200,-0.5600,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8594,-10.9753,-0.2370,-87.3125
5.5356,GROUND,0.5000,0.0392,9.7282,-0.0785,-0.0200,9.2400,0.4100,0.0000,-0.5500,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8751,-11.0085,0.0753,-87.3125
5.5708,GROUND,0.9375,0.0785,9.7282,-0.0785,-0.0100,9.2200,0.4200,0.0000,-0.5700,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8811,-10.9873,0.4629,-87.3125
5.6067,GROUND,-0.6875,0.0392,9.6890,-0.0785,0.0000,9.2500,0.4100,0.0300,-0.5700,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8837,-11.5813,-0.4077,-87.3125
5.6432,GROUND,-0.4375,0.0392,9.6497,-0.0392,-0.0200,9.2100,0.4100,0.0000,-0.5700,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8603,-11.8097,-0.5894,-87.3125
5.6802,GROUND,0.3125,0.0392,9.6890,-0.0785,-0.0300,9.2400,0.4100,-0.0100,-0.5400,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8754,-11.7034,-0.1796,-87.3125
5.7145,GROUND,-0.4375,0.0785,9.6890,-0.0785,-0.0100,9.2000,0.4000,0.0000,-0.5800,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8814,-11.9979,-0.5008,-87.3125
5.7497,GROUND,-2.3125,0.0785,9.6890,0.0000,-0.0100,9.2300,0.4500,-0.0300,-0.5700,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8354,-12.8219,-1.7834,-87.3125
5.7825,GROUND,0.5000,0.0392,9.6890,-0.0392,0.0000,9.2400,0.3900,0.0200,-0.5400,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8416,-12.1910,-0.5078,-87.3125
5.8135,GROUND,0.7500,0.0785,9.6497,-0.0785,-0.0100,9.1900,0.4000,0.0000,-0.6000,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8683,-11.8956,0.1208,-87.3125
5.8477,GROUND,-0.1875,0.0392,9.7282,-0.0785,0.0000,9.1900,0.4100,-0.0200,-0.5600,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8787,-12.1877,-0.2218,-87.3125
5.8808,GROUND,-1.1875,0.0392,9.6890,-0.0392,-0.0300,9.2100,0.4300,-0.0100,-0.5800,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8585,-12.7240,-0.9730,-87.3125
5.9127,GROUND,-2.5625,0.0000,9.7674,-0.0785,0.0000,9.2100,0.4000,0.0200,-0.5800,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8751,-13.5234,-2.1282,-87.3125
5.9459,GROUND,-1.1250,0.0392,9.6890,-0.0392,-0.0100,9.2100,0.4400,0.0000,-0.5700,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8568,-13.2397,-1.6694,-87.3125
5.9790,GROUND,-0.5000,0.0392,9.6890,0.0000,-0.0100,9.2100,0.4900,0.0000,-0.5500,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8256,-12.8738,-1.1013,-87.3125
6.0119,GROUND,-1.6250,0.0392,9.6890,-0.0785,-0.0200,9.2300,0.3800,0.0000,-0.5500,-0.0700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8624,-13.2303,-1.5807,-87.3125
6.0431,GROUND,-0.7500,0.0392,9.6497,-0.0392,-0.0400,9.2200,0.4100,-0.0200,-0.5700,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8520,-12.9884,-1.2273,-87.3125
6.0766,GROUND,-0.1875,0.0785,9.6890,0.0000,0.0000,9.2300,0.4300,0.0100,-0.5600,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8238,-12.6276,-0.7429,-87.3125
6.1109,GROUND,-0.7500,0.0785,9.6105,-0.0392,-0.0100,9.1900,0.5000,0.0100,-0.5300,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8374,-12.7572,-0.9050,-87.3125
6.1439,GROUND,-0.8750,0.0392,9.7282,-0.0392,-0.0100,9.1900,0.5000,-0.0200,-0.5400,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8426,-12.8651,-1.0406,-87.3125
6.1760,GROUND,-0.1875,0.0392,9.6497,-0.0785,0.0000,9.2700,0.3800,0.0100,-0.5200,-0.0700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8687,-12.5648,-0.6712,-87.3125
6.2103,GROUND,0.1250,0.0392,9.6890,-0.0392,-0.0200,9.2500,0.4100,0.0100,-0.5200,-0.0700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8545,-12.3026,-0.3208,-87.3125
6.2419,GROUND,-0.5625,0.0000,9.7282,-0.1177,-0.0300,9.2100,0.4400,-0.0100,-0.5700,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8976,-12.5447,-0.6248,-87.3125
6.2746,GROUND,-1.0625,0.0392,9.7674,-0.0785,-0.0200,9.2300,0.4100,0.0000,-0.5500,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8899,-12.8844,-1.0614,-87.3125
6.3088,GROUND,-1.4375,0.0392,9.7674,-0.1569,-0.0100,9.2500,0.4200,0.0000,-0.5400,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.9354,-13.1847,-1.4593,-87.3125
6.3422,GROUND,-0.5625,0.0392,9.7282,0.0000,-0.0400,9.1800,0.4500,-0.0200,-0.6000,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8557,-12.8247,-1.0572,-87.3125
6.3747,GROUND,0.0000,0.0392,9.6890,-0.0785,0.0000,9.2200,0.4200,0.0300,-0.5700,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8737,-12.3643,-0.5577,-87.3125
6.4090,GROUND,0.3750,0.0392,9.7282,-0.0785,-0.0300,9.2400,0.4100,-0.0100,-0.5500,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8806,-11.9685,-0.1290,-87.3125
6.4438,GROUND,-0.6875,0.0000,9.6497,-0.0392,-0.0300,9.2200,0.4100,-0.0100,-0.5600,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8591,-12.3952,-0.6465,-87.3125
6.4808,GROUND,-0.4375,0.0392,9.6890,-0.0785,0.0000,9.2600,0.4200,0.0000,-0.5500,0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8751,-12.3731,-0.6782,-87.3125
6.5158,GROUND,-1.2500,0.0392,9.6890,0.0000,-0.0200,9.2200,0.3900,0.0000,-0.5700,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8328,-12.7984,-1.2078,-87.3125
6.5521,GROUND,0.5625,0.0392,9.6497,-0.0392,-0.0100,9.1900,0.4500,0.0000,-0.5900,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8406,-11.8684,-0.2603,-87.3125
6.5872,GROUND,0.0000,0.0785,9.6890,0.0000,-0.0100,9.2000,0.4500,0.0000,-0.5800,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8195,-11.8250,-0.2500,-87.3125
6.6217,GROUND,-0.3750,0.0785,9.6105,-0.0392,-0.0100,9.1800,0.4200,-0.0100,-0.5400,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8358,-12.0009,-0.4856,-87.3125
6.6571,GROUND,0.8750,0.0785,9.6890,-0.0392,0.0000,9.2200,0.4100,0.0100,-0.5600,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8418,-11.3008,0.2096,-87.3125
6.6935,GROUND,-0.3125,0.0392,9.6497,-0.0392,-0.0500,9.2600,0.4200,-0.0300,-0.5300,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8443,-11.7172,-0.2700,-87.3125
6.7288,GROUND,0.3125,0.0392,9.7282,-0.0785,0.0000,9.2600,0.4100,0.0000,-0.5600,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8694,-11.4780,-0.0597,-87.3125
6.7646,GROUND,0.3750,0.0392,9.7282,-0.0392,0.0000,9.2300,0.4300,0.0200,-0.5500,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8547,-11.3273,0.0593,-87.3125
6.8007,GROUND,0.4375,0.0392,9.7282,-0.0785,-0.0300,9.2300,0.4400,0.0100,-0.5500,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8734,-11.2156,0.1483,-87.3125
6.8359,GROUND,0.3125,0.0392,9.6497,-0.0785,-0.0100,9.2600,0.4400,0.0100,-0.5500,0.0000,0.0625,-0.0625,-87.3125,-0.0200,-317.8900,0.4500,-9.8806,-11.2396,0.1168,-87.3125
6.8678,GROUND,1.0000,0.0392,9.6497,-0.0392,-0.0500,9.2400,0.3500,-0.0300,-0.5400,-0.1000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8590,-10.8416,0.5225,-87.3125
6.9035,GROUND,0.4375,0.0392,9.6890,-0.0785,0.0000,9.2400,0.4300,0.0200,-0.5400,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8751,-11.0104,0.3334,-87.3125
6.9368,GROUND,-0.1875,0.1177,9.6497,0.0000,0.0000,9.2700,0.4000,0.0200,-0.5200,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8328,-11.4304,-0.1396,-87.3125
6.9719,GROUND,-0.8125,0.0392,9.6497,0.0000,-0.0700,9.2500,0.4200,-0.0300,-0.5500,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8167,-11.9336,-0.7161,-87.3125
7.0074,GROUND,0.5000,0.0392,9.6890,-0.1177,0.0000,9.2400,0.4100,0.0200,-0.5400,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8830,-11.2946,-0.1094,-87.3125
7.0433,GROUND,0.0000,0.0392,9.7282,-0.0392,-0.0200,9.2100,0.4900,0.0000,-0.5800,0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8600,-11.3357,-0.1891,-87.3125
7.0785,GROUND,-0.5000,0.0392,9.7282,-0.0785,-0.0200,9.2000,0.4300,0.0000,-0.5900,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8755,-11.6287,-0.5389,-87.3125
7.1146,GROUND,1.0000,0.0392,9.6890,-0.1177,0.0100,9.2000,0.4400,0.0400,-0.5800,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.9054,-10.8061,0.2787,-87.3125
7.1498,GROUND,-0.6875,0.0392,9.6890,-0.0785,-0.0400,9.1900,0.4400,-0.0200,-0.5900,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8929,-11.5043,-0.4752,-87.3125
7.1854,GROUND,1.1875,0.0392,9.7282,-0.0785,-0.0100,9.2000,0.4300,0.0000,-0.5800,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8878,-10.6521,0.4300,-87.3125
7.2184,GROUND,-0.5000,0.0785,9.7282,-0.0392,0.0000,9.2400,0.3700,0.0100,-0.5400,-0.0800,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8620,-11.3340,-0.3022,-87.3125
7.2550,GROUND,-0.1250,0.0000,9.6497,0.0000,-0.0700,9.2100,0.4300,0.0100,-0.5400,-0.0800,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8277,-11.3344,-0.3350,-87.3125
7.2888,GROUND,-0.1875,0.0392,9.6890,-0.0392,0.0100,9.2100,0.4800,0.0400,-0.5700,0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8389,-11.3523,-0.3897,-87.3125
7.3236,GROUND,0.1875,0.0392,9.6497,0.0000,0.0000,9.1900,0.4000,0.0100,-0.5500,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8188,-11.1066,-0.1775,-87.3125
7.3592,GROUND,-0.1875,0.0392,9.6497,-0.0392,-0.0500,9.2300,0.4200,-0.0300,-0.5500,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8355,-11.2186,-0.3336,-87.3125
7.3952,GROUND,0.8750,0.0785,9.6497,-0.0392,0.0000,9.2500,0.4100,0.0300,-0.5400,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8417,-10.5830,0.2789,-87.3125
7.4310,GROUND,0.5625,0.0392,9.6890,0.0000,-0.0400,9.2100,0.4300,-0.0400,-0.5300,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8199,-10.5271,0.3167,-87.3125
7.4667,GROUND,0.0000,0.0392,9.6890,-0.0392,-0.0200,9.2300,0.4200,0.0000,-0.5600,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8360,-10.8388,-0.0250,-87.3125
7.5025,GROUND,0.5000,0.0392,9.6497,-0.0785,0.0100,9.2400,0.4200,0.0000,-0.5500,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8662,-10.6351,0.1640,-87.3125
7.5376,GROUND,-0.8125,0.0392,9.6497,-0.0392,-0.0600,9.2700,0.3900,-0.0400,-0.5200,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8537,-11.3324,-0.5887,-87.3125
7.5720,GROUND,-0.6875,0.0392,9.6105,-0.0392,0.0000,9.2500,0.3900,0.0700,-0.5300,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8488,-11.4955,-0.8040,-87.3125
7.6080,GROUND,-0.1250,0.0785,9.6890,-0.0392,-0.0800,9.2500,0.3600,-0.0600,-0.5300,-0.0800,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8468,-11.1745,-0.5314,-87.3125
7.6443,GROUND,0.2500,0.0392,9.6890,-0.0392,-0.0600,9.2600,0.3900,-0.0100,-0.5300,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8461,-10.7984,-0.1883,-87.3125
7.6802,GROUND,0.7500,0.0785,9.6890,-0.0392,0.0200,9.2500,0.4300,0.0400,-0.5400,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8458,-10.3294,0.2569,-87.3125
7.7168,GROUND,0.7500,0.0392,9.7282,-0.0392,-0.0500,9.2300,0.4000,-0.0300,-0.5500,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8457,-10.1482,0.4291,-87.3125
7.7527,GROUND,-0.4375,0.0392,9.7282,-0.0392,-0.0100,9.2500,0.4000,0.0500,-0.5600,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8459,-10.8046,-0.2544,-87.3125
7.7885,GROUND,-1.6250,0.0785,9.7282,-0.0392,0.0000,9.2400,0.4400,0.0100,-0.5400,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8460,-11.7309,-1.2569,-87.3125
7.8226,GROUND,0.1250,0.0000,9.6890,-0.0785,-0.0800,9.2300,0.4100,-0.0300,-0.5700,-0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8699,-11.0028,-0.5394,-87.3125
7.8576,GROUND,-2.0625,0.0785,9.6890,-0.0392,0.0200,9.2400,0.4000,0.0400,-0.5500,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8552,-12.0308,-1.6465,-87.3125
7.8930,GROUND,0.5000,0.0000,9.7282,0.0000,-0.0300,9.2400,0.4400,-0.0300,-0.5500,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8249,-10.8383,-0.4489,-87.3125
7.9277,GROUND,0.0000,0.0000,9.6497,-0.0392,-0.0300,9.2100,0.4400,-0.0100,-0.5800,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8377,-10.6758,-0.3130,-87.3125
7.9640,GROUND,0.5000,0.1177,9.6890,-0.0392,0.0300,9.2300,0.4200,0.0000,-0.5500,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8426,-10.2978,0.0589,-87.3125
7.9992,GROUND,-0.8125,0.0000,9.6890,-0.0785,-0.0800,9.2100,0.4400,-0.0600,-0.5700,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8689,-10.9549,-0.6301,-87.3125
8.0352,GROUND,0.2500,0.0785,9.6890,-0.0392,0.0100,9.2400,0.4100,0.0400,-0.5300,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8545,-10.5377,-0.2170,-87.3125
8.0700,GROUND,-0.1250,0.0392,9.6497,0.0000,-0.0200,9.2100,0.4000,0.0000,-0.5700,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8249,-10.6017,-0.2983,-87.3125
8.1052,GROUND,-0.4375,0.0392,9.6890,-0.0392,-0.0400,9.2200,0.4400,0.0100,-0.5300,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8378,-10.8037,-0.5296,-87.3125
8.1413,GROUND,-1.4375,0.0785,9.6497,-0.0392,0.0000,9.2300,0.4600,0.0300,-0.5600,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8429,-11.4583,-1.2411,-87.3125
8.1753,GROUND,-0.5625,0.0785,9.6497,-0.0785,-0.0200,9.2000,0.3900,-0.0500,-0.5500,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8688,-11.1520,-0.9637,-87.3125
8.2104,GROUND,-1.2500,0.0392,9.6890,0.0000,-0.0200,9.2400,0.4100,0.0000,-0.5400,-0.0400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8304,-11.4313,-1.2927,-87.3125
8.2462,GROUND,-1.4375,0.0785,9.6890,-0.0392,0.0000,9.2300,0.4400,0.0000,-0.5400,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8399,-11.6181,-1.5382,-87.3125
8.2821,GROUND,-0.1875,0.0392,9.6497,-0.0392,-0.0400,9.2300,0.3800,-0.0200,-0.5500,-0.0700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8433,-10.8708,-0.8440,-87.3125
8.3189,GROUND,-0.4375,0.0392,9.6497,-0.0785,0.0000,9.2300,0.4400,0.0200,-0.5600,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8690,-10.7272,-0.7353,-87.3125
8.3552,GROUND,0.7500,0.0392,9.8066,-0.0785,-0.0300,9.2500,0.4500,-0.0100,-0.7400,0.0900,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8787,-9.9263,0.0586,-87.3125
8.3911,GROUND,-2.0625,-0.0392,9.7674,-0.0785,0.0100,9.1000,0.4200,0.0300,-0.6800,-0.0300,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8829,-11.3503,-1.4125,-87.3125
8.4268,GROUND,-1.3125,0.0785,9.7282,-0.0785,-0.0300,9.2200,0.4900,0.0400,-0.5400,-0.0600,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8842,-11.3914,-1.5016,-87.3125
8.4622,GROUND,0.7500,0.0392,9.6497,0.0000,-0.0700,9.2500,0.4600,-0.0500,-0.5400,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8359,-10.1105,-0.2336,-87.3125
8.4983,GROUND,-0.4375,0.0000,9.8066,-0.2354,-0.0400,9.2700,0.4700,-0.0200,-0.5100,0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.9633,-10.3636,-0.4956,-87.3125
8.5334,GROUND,-0.4375,0.0000,9.9243,-0.3923,0.0300,9.1800,0.4400,0.0500,-0.6100,-0.0100,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-10.1088,-10.4583,-0.5990,-87.3125
8.5696,GROUND,-0.3750,0.0392,9.6497,0.0392,-0.0100,9.4800,0.4800,0.0000,-0.3100,0.0200,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8977,-10.4459,-0.5988,-87.3125
8.6056,GROUND,-0.4375,0.0392,9.5321,-0.0785,-0.0100,9.2100,0.3000,-0.1200,-0.4200,-0.0500,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8899,-10.4696,-0.6367,-87.3125
8.6413,GROUND,-0.1875,0.0392,9.6105,-0.1569,0.0200,9.2900,0.3100,0.0400,-0.5000,-0.1400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.9353,-10.3289,-0.4857,-87.3125
8.6747,GROUND,-1.4375,0.1177,9.6497,0.0000,0.0000,9.1600,0.4500,0.0400,-0.5000,-0.1400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8559,-11.0024,-1.2130,-87.3125
8.7077,GROUND,0.0000,0.0785,9.5713,0.0785,-0.1600,9.2200,0.5600,0.0400,-0.5000,-0.1400,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.7768,-10.4205,-0.5864,-87.3125
8.7408,GROUND,-0.0625,0.0000,9.6105,-0.1569,0.0200,9.1600,0.2800,0.0400,-0.6300,-0.1700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.8921,-10.2408,-0.3893,-87.3125
8.7749,GROUND,-0.3750,0.1569,9.6105,-0.1177,0.0600,9.2400,0.4000,-0.0300,-0.5600,0.0000,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.9120,-10.3611,-0.5173,-87.3125
8.8106,GROUND,-0.9375,-0.0785,9.7282,0.1177,-0.1300,9.2100,0.5500,-0.1100,-0.5700,0.0900,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.7742,-10.7417,-0.9242,-87.3125
8.8471,GROUND,-2.4375,0.0392,9.6105,0.0000,0.0800,9.2200,0.4500,0.1000,-0.5400,-0.0700,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-9.7944,-11.7847,-2.0237,-87.3125
8.8827,GROUND,0.8125,0.0785,9.8066,-0.3530,0.0000,9.2300,0.2700,0.0200,-0.5500,-0.1800,0.0625,-0.0625,-87.3125,-0.0200,9.7900,0.4500,-10.0197,-10.0938,-0.3939,-87.3125
8.9196,GROUND,0.5000,-0.1177,9.6890,-0.1177,-0.1600,9.1500,0.7000,-0.1400,-0.6400,0.2400,0.1250,-0.1250,-87.3125,-0.0200,9.7900,0.4500,-9.9606,-9.6689,0.0348,-87.3125
8.9557,GROUND,-1.0000,0.2354,9.6497,-0.0392,0.1300,9.2500,0.5200,0.0600,-0.5500,0.0900,0.1250,-0.1250,-87.3125,-0.0200,9.7900,0.4500,-9.8898,-10.4488,-0.7503,-87.3125
