Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.0682,GROUND,0.8750,-0.0785,9.6890,-0.4315,-0.0600,9.2200,0.1400,0.0300,-0.5700,-0.0200,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0701,-0.2307,0.8747,-0.5625
5.1057,GROUND,0.2500,0.0000,9.6890,-0.3530,-0.0900,9.2600,0.1200,0.0000,-0.5400,-0.0300,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0799,-0.3161,0.4541,-0.5625
5.1420,GROUND,1.3750,0.0392,9.6890,-0.3530,-0.0800,9.2700,0.1400,0.0100,-0.5200,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0800,-0.2298,1.0275,-0.5625
5.1783,GROUND,2.1250,-0.0392,9.6890,-0.3923,-0.1100,9.2500,0.1700,-0.0100,-0.5500,0.0000,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0806,-0.1305,1.7061,-0.5625
5.2119,GROUND,0.7500,0.0000,9.6890,-0.3530,-0.1000,9.2300,0.1100,0.0000,-0.5700,-0.0500,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0816,-0.2378,1.1110,-0.5625
5.2485,GROUND,1.8125,0.0000,9.6890,-0.3530,-0.0700,9.2300,0.1300,0.0200,-0.5600,-0.0300,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0816,-0.1499,1.5432,-0.5625
5.2842,GROUND,-1.6250,0.0000,9.6890,-0.3530,-0.0700,9.2200,0.1400,0.0200,-0.5700,-0.0200,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0823,-0.5966,-0.4256,-0.5625
5.3174,GROUND,0.1250,-0.0392,9.6497,-0.3923,-0.0900,9.2800,0.1500,0.0000,-0.5100,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.1062,-0.5064,-0.0915,-0.5625
5.3528,GROUND,-0.1875,0.0000,9.6890,-0.3138,-0.0800,9.2300,0.1700,0.0100,-0.5700,0.0000,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0912,-0.5244,-0.1581,-0.5625
5.3889,GROUND,-0.1875,0.0000,9.6497,-0.3923,-0.0700,9.2600,0.1500,0.0200,-0.5400,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.1097,-0.5303,-0.1837,-0.5625
5.4255,GROUND,0.4375,0.0392,9.6890,-0.3530,-0.1000,9.2600,0.1200,0.0200,-0.5900,-0.0300,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0924,-0.3884,0.1961,-0.5625
5.4617,GROUND,0.3750,0.0785,9.6497,-0.3530,-0.0800,9.2200,0.1200,0.0100,-0.5800,-0.0300,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.1101,-0.3441,0.3022,-0.5625
5.4975,GROUND,0.8125,-0.0392,9.7674,-0.3530,-0.1000,9.2300,0.1500,0.0000,-0.5700,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0441,-0.2103,0.6159,-0.5625
5.5325,GROUND,-0.7500,0.0000,9.7282,-0.3138,-0.1000,9.2300,0.1500,0.0000,-0.5600,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0434,-0.5798,-0.2386,-0.5625
5.5665,GROUND,0.6875,0.0392,9.7282,-0.4315,-0.0800,9.2700,0.1600,0.0100,-0.5400,0.0000,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0428,-0.3105,0.3317,-0.5625
5.6004,GROUND,0.5000,0.0000,9.6890,-0.2746,-0.0700,9.2300,0.1500,0.0200,-0.5600,-0.0100,0.1875,-0.5625,-89.0000,-0.0900,9.8000,0.1600,-0.0669,-0.2591,0.4328,-0.5625
