#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Target_Servo_Angle,Projected_Apogee,Error_Apogee
1,5.0711,GROUND,0.5000,-0.0785,9.7282,0.3530,-0.2200,9.1900,0.9100,0.0100,-0.5500,-0.1000,0.0000,0.0000,0.0000,-0.2300,9.7500,1.0200,-0.0235,0.0821,0.4898,0.0000,24.7648,25.0000,0.0000,0.0000
2,5.1095,GROUND,1.0000,-0.0785,9.6497,0.3138,-0.2300,9.1600,1.0200,-0.0200,-0.5800,0.0000,0.0000,0.0000,0.0000,-0.2300,9.7500,1.0200,-0.0806,0.1383,0.8316,0.0000,24.7648,25.0000,0.0000,0.0000
3,5.1470,GROUND,-0.0625,0.0000,9.6497,0.4707,-0.2300,9.1600,1.0200,0.0000,-0.5700,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1067,0.0439,0.2725,-1.3125,24.7648,25.0000,0.0000,0.0000
4,5.1859,GROUND,-0.5625,0.0000,9.6890,0.3138,-0.2300,9.1600,1.0200,0.0200,-0.5600,-0.0900,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0918,-0.0397,-0.2456,-1.3125,24.7648,25.0000,0.0000,0.0000
5,5.2209,GROUND,-0.4375,-0.0785,9.6890,0.4315,-0.2500,9.1700,1.0300,0.0200,-0.5600,-0.0900,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0857,-0.0637,-0.3652,-1.3125,24.7648,25.0000,0.0000,0.0000
6,5.2568,GROUND,-2.0625,-0.0785,9.6890,0.2746,-0.2500,9.1700,1.0300,0.0100,-0.5600,-0.0500,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0836,-0.2779,-1.4194,-1.3125,24.7648,25.0000,0.0000,0.0000
7,5.2912,GROUND,-0.3750,0.0000,9.6497,0.3530,-0.1700,9.1600,0.9100,0.0200,-0.5500,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1066,-0.1244,-0.7746,-1.3125,24.7648,25.0000,0.0000,0.0000
8,5.3280,GROUND,-1.6250,-0.0785,9.6890,0.4315,-0.1700,9.1600,0.9100,0.0200,-0.5500,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0914,-0.2696,-1.3049,-1.3125,24.7648,25.0000,0.0000,0.0000
9,5.3637,GROUND,0.0625,-0.0392,9.6497,0.3530,-0.1900,9.1600,0.9500,0.0300,-0.5800,-0.0600,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1096,-0.0189,-0.4582,-1.3125,24.7648,25.0000,0.0000,0.0000
10,5.3986,GROUND,1.6875,-0.0785,9.6497,0.3530,-0.1900,9.1600,0.9500,0.0300,-0.5800,-0.0600,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1164,0.4261,0.8772,-1.3125,24.7648,25.0000,0.0000,0.0000
11,5.4355,GROUND,0.1250,-0.0785,9.6890,0.5099,-0.1900,9.1600,0.9500,0.0300,-0.5900,-0.0300,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0951,0.2556,0.4144,-1.3125,24.7648,25.0000,0.0000,0.0000
12,5.4688,GROUND,-1.0625,-0.0392,9.6890,0.3138,-0.2000,9.1700,0.9300,0.0200,-0.5700,-0.0800,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0872,-0.1315,-0.5031,-1.3125,24.7648,25.0000,0.0000,0.0000
13,5.5085,GROUND,-0.6875,-0.0392,9.6890,0.3138,-0.2000,9.1700,0.9300,-0.0300,-0.5600,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0839,-0.1817,-0.6199,-1.3125,24.7648,25.0000,0.0000,0.0000
14,5.5434,GROUND,-0.8125,-0.0785,9.6105,0.3923,-0.2000,9.1700,0.9300,-0.0300,-0.5600,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1312,-0.2381,-0.7426,-1.3125,24.7648,25.0000,0.0000,0.0000
15,5.5793,GROUND,0.6250,0.0000,9.6890,0.3138,-0.1800,9.1800,0.9500,-0.0300,-0.5600,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1005,0.1802,0.1085,-1.3125,24.7648,25.0000,0.0000,0.0000
16,5.6166,GROUND,1.3750,-0.0392,9.6890,0.3923,-0.1800,9.1800,0.9500,0.0500,-0.5600,-0.0300,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0888,0.5820,0.9027,-1.3125,24.7648,25.0000,0.0000,0.0000
17,5.6533,GROUND,-0.5625,-0.0392,9.6890,0.4315,-0.1800,9.1800,0.9500,0.0100,-0.5800,-0.0500,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0847,0.0739,-0.0058,-1.3125,24.7648,25.0000,0.0000,0.0000
18,5.6904,GROUND,0.5000,-0.0785,9.6890,0.3923,-0.1800,9.1800,0.9500,0.0100,-0.5800,-0.0500,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0829,0.2497,0.3118,-1.3125,24.7648,25.0000,0.0000,0.0000
19,5.7276,GROUND,0.0000,-0.0392,9.6890,0.4315,-0.2200,9.1800,0.9800,0.0000,-0.5600,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0823,0.1289,0.1200,-1.3125,24.7648,25.0000,0.0000,0.0000
20,5.7643,GROUND,0.8750,0.0000,9.6890,0.3530,-0.2200,9.1800,0.9800,0.0000,-0.5600,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0819,0.4017,0.5942,-1.3125,24.7648,25.0000,0.0000,0.0000
21,5.7989,GROUND,0.2500,-0.0392,9.7282,0.2746,-0.2200,9.1600,0.9500,0.0000,-0.5600,-0.0400,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0577,0.2626,0.3840,-1.3125,24.7648,25.0000,0.0000,0.0000
22,5.8344,GROUND,-0.3125,-0.0785,9.6890,0.3923,-0.2200,9.1600,0.9500,-0.0100,-0.5900,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0727,-0.0231,-0.0490,-1.3125,24.7648,25.0000,0.0000,0.0000
23,5.8711,GROUND,0.5000,-0.0785,9.6497,0.3530,-0.2200,9.1600,0.9500,-0.0100,-0.5900,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1025,0.2055,0.2951,-1.3125,24.7648,25.0000,0.0000,0.0000
24,5.9084,GROUND,0.5000,0.0000,9.6890,0.3923,-0.2000,9.1700,1.0000,0.0200,-0.5700,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.0897,0.2879,0.4266,-1.3125,24.7648,25.0000,0.0000,0.0000
25,5.9458,GROUND,0.8750,-0.0785,9.6105,0.4315,-0.2000,9.1700,1.0000,0.0200,-0.5700,-0.0200,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1333,0.4725,0.7116,-1.3125,24.7648,25.0000,0.0000,0.0000
26,5.9807,GROUND,-1.1250,-0.0392,9.6890,0.3530,-0.2200,9.1800,0.9300,0.0100,-0.5600,-0.0800,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1018,-0.3869,-0.4359,-1.3125,24.7648,25.0000,0.0000,0.0000
27,6.0188,GROUND,-0.1875,-0.0392,9.6497,0.3138,-0.2000,9.1500,0.9600,0.0100,-0.5600,-0.0800,0.0000,-1.3125,-83.9375,-0.2300,9.7500,1.0200,-0.1137,-0.2685,-0.2851,-1.3125,24.7648,25.0000,0.0000,0.0000
