Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.4475,GROUND,1.8750,-0.0392,9.7674,-0.3923,-0.1000,9.1800,0.1600,0.0000,-0.5300,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1929,-10.8523,0.6018,-89.0000
5.4826,GROUND,0.7500,0.0000,9.7282,-0.3138,-0.1200,9.2600,0.1200,0.0000,-0.5300,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1480,-11.0603,0.5571,-89.0000
5.5156,GROUND,0.1250,0.0000,9.7282,-0.3138,-0.1100,9.2600,0.1500,0.0100,-0.5400,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1310,-11.4372,0.1327,-89.0000
5.5525,GROUND,-0.9375,0.0000,9.7674,-0.3138,-0.1000,9.2100,0.1600,0.0200,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1246,-12.0053,-0.6967,-89.0000
5.5896,GROUND,-0.8125,-0.0392,9.6497,-0.3138,-0.1100,9.2500,0.1700,0.0100,-0.5600,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1220,-12.2702,-0.9368,-89.0000
5.6262,GROUND,0.5000,0.0392,9.6890,-0.3530,-0.0900,9.2000,0.1500,0.0300,-0.5900,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1450,-12.0013,-0.2107,-89.0000
5.6631,GROUND,1.0000,0.0000,9.6890,-0.3923,-0.1000,9.2300,0.1300,0.0200,-0.5600,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1781,-11.7913,0.3828,-89.0000
5.6990,GROUND,-0.2500,0.0000,9.6890,-0.3138,-0.0900,9.2000,0.1500,0.0200,-0.5400,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1425,-12.2261,-0.1720,-89.0000
5.7342,GROUND,0.1250,0.0000,9.6890,-0.3530,-0.1300,9.2200,0.1500,0.0000,-0.5700,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1530,-12.3113,-0.1428,-89.0000
5.7679,GROUND,0.8750,0.0000,9.7674,-0.3530,-0.1100,9.2200,0.1600,0.0100,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1569,-12.1174,0.3292,-89.0000
5.8032,GROUND,0.3125,0.0000,9.6890,-0.2746,-0.1000,9.2400,0.1500,0.0200,-0.5500,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1101,-12.3112,0.1556,-89.0000
5.8387,GROUND,0.4375,0.0000,9.6497,-0.3138,-0.1100,9.2300,0.1500,0.0100,-0.5700,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1164,-12.3741,0.1699,-89.0000
5.8737,GROUND,-0.3125,0.0000,9.7674,-0.4315,-0.1100,9.2100,0.1500,0.0000,-0.5900,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1916,-12.7557,-0.3041,-89.0000
5.9103,GROUND,-0.9375,0.0000,9.6890,-0.3530,-0.1300,9.2300,0.1800,0.0200,-0.5600,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1719,-13.1951,-0.8748,-89.0000
5.9463,GROUND,0.8750,-0.0392,9.6890,-0.3923,-0.1200,9.2300,0.1500,0.0000,-0.5600,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1883,-12.5612,0.0437,-89.0000
5.9823,GROUND,0.5000,0.0000,9.7282,-0.3138,-0.1000,9.2400,0.1800,0.0200,-0.5600,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1462,-12.5139,0.1697,-89.0000
6.0160,GROUND,-1.0625,-0.0392,9.6890,-0.3530,-0.1000,9.2500,0.1400,0.0200,-0.5400,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1547,-13.2402,-0.7758,-89.0000
6.0526,GROUND,-0.5625,-0.0392,9.7282,-0.3138,-0.1100,9.2100,0.1400,0.0100,-0.5800,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1334,-13.2753,-0.8192,-89.0000
6.0884,GROUND,1.4375,-0.0392,9.6890,-0.3138,-0.1100,9.2100,0.1500,0.0100,-0.5800,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1250,-12.3322,0.4229,-89.0000
6.1235,GROUND,-0.3125,0.0000,9.6497,-0.3530,-0.1200,9.2200,0.1500,0.0000,-0.5800,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1465,-12.8387,-0.2083,-89.0000
6.1596,GROUND,0.2500,0.0000,9.7282,-0.3530,-0.1100,9.2700,0.1400,0.0400,-0.6000,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1545,-12.7430,-0.0912,-89.0000
6.1950,GROUND,-0.5000,0.0000,9.7282,-0.3530,-0.1100,9.2300,0.1500,0.0100,-0.5700,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1577,-13.0806,-0.5217,-89.0000
6.2311,GROUND,-0.1875,0.0000,9.6890,-0.3530,-0.1000,9.2500,0.1200,0.0000,-0.5700,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1588,-13.0324,-0.4843,-89.0000
6.2664,GROUND,-0.8750,-0.0392,9.6890,-0.3530,-0.1300,9.2200,0.1300,0.0000,-0.5800,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1593,-13.3554,-0.9092,-89.0000
6.3030,GROUND,-0.4375,0.0000,9.7282,-0.3530,-0.1000,9.2200,0.1600,0.0200,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1594,-13.2161,-0.7927,-89.0000
6.3389,GROUND,-0.5625,0.0000,9.6890,-0.3138,-0.1200,9.2200,0.1500,0.0000,-0.5700,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1352,-13.2059,-0.8214,-89.0000
6.3737,GROUND,-1.3750,0.0000,9.6890,-0.3138,-0.1100,9.2100,0.1600,0.0100,-0.5900,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1261,-13.6058,-1.3443,-89.0000
6.4089,GROUND,-0.7500,0.0000,9.7282,-0.3923,-0.1000,9.1900,0.1300,0.0200,-0.6100,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1710,-13.3826,-1.1550,-89.0000
6.4451,GROUND,-0.2500,0.0000,9.6890,-0.3923,-0.1100,9.2400,0.1500,0.0100,-0.5500,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1880,-12.9903,-0.7647,-89.0000
6.4811,GROUND,1.0000,-0.0392,9.7674,-0.3923,-0.1200,9.2100,0.1400,0.0100,-0.5800,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1944,-12.1196,0.1702,-89.0000
6.5176,GROUND,-0.5625,-0.0392,9.6890,-0.3530,-0.1000,9.2100,0.1300,0.0200,-0.5900,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1730,-12.6511,-0.4586,-89.0000
6.5542,GROUND,-1.3125,0.0000,9.6890,-0.3923,-0.1100,9.2300,0.1300,0.0000,-0.5600,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1891,-13.2347,-1.1657,-89.0000
6.5896,GROUND,-0.6875,0.0000,9.6890,-0.3138,-0.1100,9.2100,0.1600,0.0100,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1465,-13.0713,-1.0356,-89.0000
6.6238,GROUND,0.5000,0.0000,9.6890,-0.3530,-0.0900,9.2200,0.1500,0.0200,-0.5800,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1544,-12.3514,-0.2337,-89.0000
6.6574,GROUND,-1.3750,0.0000,9.6890,-0.3138,-0.1100,9.2400,0.1200,0.0100,-0.5600,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1335,-13.1052,-1.1213,-89.0000
6.6939,GROUND,-0.0625,0.0000,9.7282,-0.3530,-0.1000,9.2200,0.1400,0.0000,-0.5600,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1495,-12.5920,-0.6314,-89.0000
6.7298,GROUND,0.3750,0.0000,9.7282,-0.3530,-0.1200,9.2200,0.1600,0.0000,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1556,-12.1074,-0.1693,-89.0000
6.7665,GROUND,0.7500,-0.0392,9.6497,-0.3923,-0.1100,9.2300,0.1200,0.0100,-0.5600,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1822,-11.6834,0.2466,-89.0000
6.8027,GROUND,-1.7500,0.0000,9.6890,-0.3923,-0.0900,9.2200,0.1400,0.0200,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1927,-12.9564,-1.1693,-89.0000
6.8384,GROUND,-0.8125,0.0000,9.7282,-0.3530,-0.1100,9.2200,0.1200,0.0100,-0.5800,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1722,-12.8493,-1.1118,-89.0000
6.8727,GROUND,-0.1875,0.0000,9.6890,-0.3530,-0.1200,9.2200,0.1400,0.0000,-0.5800,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1643,-12.4213,-0.6977,-89.0000
6.9076,GROUND,0.5625,0.0000,9.6890,-0.2746,-0.1100,9.2400,0.1500,0.0000,-0.5600,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1127,-11.7943,-0.0697,-89.0000
6.9434,GROUND,-1.6875,-0.0392,9.7282,-0.3530,-0.1100,9.2200,0.1400,0.0200,-0.6100,0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1419,-12.8463,-1.2468,-89.0000
6.9790,GROUND,1.1250,-0.0392,9.7282,-0.3138,-0.1300,9.2200,0.1100,0.0000,-0.5700,-0.0500,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1282,-11.5181,0.0727,-89.0000
7.0160,GROUND,-0.6250,0.0000,9.6890,-0.3530,-0.1100,9.2400,0.1500,0.0100,-0.5500,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1477,-12.0470,-0.5228,-89.0000
7.0520,GROUND,0.4375,0.0000,9.6890,-0.4315,-0.1100,9.2700,0.1700,0.0100,-0.5200,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.2034,-11.5855,-0.0785,-89.0000
7.0876,GROUND,-0.1875,-0.0392,9.7282,-0.3923,-0.1100,9.2300,0.1700,0.0100,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.2006,-11.7639,-0.2855,-89.0000
7.1194,GROUND,0.1875,0.0000,9.7282,-0.4315,-0.1100,9.2000,0.1400,0.0100,-0.5900,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.2237,-11.6075,-0.1455,-89.0000
7.1552,GROUND,0.6250,0.0000,9.6890,-0.3923,-0.1200,9.2300,0.1600,0.0200,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.2082,-11.2705,0.1854,-89.0000
7.1909,GROUND,0.3750,0.0000,9.7282,-0.3923,-0.1100,9.2400,0.1400,0.0000,-0.5600,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.2024,-11.2823,0.1585,-89.0000
7.2255,GROUND,-0.4375,0.0000,9.7282,-0.3530,-0.1000,9.2700,0.1200,0.0200,-0.5700,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1760,-11.7564,-0.3684,-89.0000
7.2612,GROUND,-0.6875,0.0000,9.6890,-0.3530,-0.0900,9.2200,0.1800,0.0300,-0.5700,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1659,-12.0567,-0.7297,-89.0000
7.2975,GROUND,1.5625,0.0000,9.7282,-0.3138,-0.1100,9.2400,0.1200,0.0100,-0.5500,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1374,-10.7743,0.5548,-89.0000
7.3335,GROUND,-0.5625,-0.0392,9.7282,-0.3138,-0.0900,9.2100,0.1300,0.0300,-0.5900,0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1270,-11.5727,-0.2949,-89.0000
7.3693,GROUND,1.3750,-0.0392,9.7282,-0.3923,-0.1000,9.2200,0.1400,0.0200,-0.5800,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1712,-10.6707,0.6021,-89.0000
7.4055,GROUND,-0.5625,0.0000,9.6497,-0.3530,-0.1200,9.2300,0.1500,0.0000,-0.5600,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1642,-11.5021,-0.2761,-89.0000
7.4413,GROUND,0.0000,-0.0392,9.6890,-0.3138,-0.1000,9.2100,0.1600,0.0200,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1371,-11.4519,-0.2512,-89.0000
7.4757,GROUND,0.5625,0.0392,9.6890,-0.3138,-0.1000,9.2100,0.1300,0.0100,-0.6000,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1266,-11.0800,0.1092,-89.0000
7.5114,GROUND,0.1875,0.0000,9.6497,-0.3530,-0.1200,9.2300,0.1600,0.0000,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1470,-11.1535,0.0100,-89.0000
7.5472,GROUND,1.6250,-0.0392,9.6890,-0.3138,-0.0800,9.2200,0.1700,0.0400,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1303,-10.3023,0.8805,-89.0000
7.5828,GROUND,0.1250,0.0000,9.6890,-0.3138,-0.1000,9.2200,0.1300,0.0200,-0.5700,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1243,-10.8997,0.2622,-89.0000
7.6196,GROUND,-0.5625,0.0000,9.7282,-0.3530,-0.1200,9.2400,0.1400,0.0000,-0.5500,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1462,-11.5277,-0.4080,-89.0000
7.6562,GROUND,-0.3750,0.0000,9.6497,-0.3530,-0.1000,9.2600,0.1600,0.0200,-0.5900,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1545,-11.6164,-0.5420,-89.0000
7.6917,GROUND,-1.3125,-0.0392,9.6890,-0.3138,-0.1300,9.2200,0.1200,0.0000,-0.5700,-0.0400,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1335,-12.1779,-1.1756,-89.0000
7.7256,GROUND,-0.5625,-0.0392,9.6497,-0.3530,-0.1100,9.2100,0.1300,0.0100,-0.5500,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1495,-11.9158,-0.9484,-89.0000
7.7611,GROUND,0.1250,-0.0392,9.6497,-0.3138,-0.1100,9.2500,0.1400,0.0100,-0.5500,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1314,-11.3612,-0.4348,-89.0000
7.7980,GROUND,0.4375,-0.0392,9.6890,-0.3530,-0.1100,9.2200,0.1600,0.0100,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1487,-10.9381,-0.0383,-89.0000
7.8342,GROUND,-2.0000,-0.0392,9.6890,-0.3923,-0.1000,9.2200,0.1800,0.0200,-0.5800,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1800,-12.2687,-1.4277,-89.0000
7.8707,GROUND,1.0000,0.0000,9.7282,-0.3138,-0.1000,9.2500,0.1300,0.0200,-0.5400,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1428,-10.8701,-0.0607,-89.0000
7.9066,GROUND,-0.4375,0.0000,9.7282,-0.3923,-0.1100,9.2200,0.1300,0.0100,-0.5400,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1775,-11.2205,-0.4419,-89.0000
7.9418,GROUND,0.4375,0.0000,9.6890,-0.3530,-0.0900,9.2300,0.1800,0.0300,-0.5600,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1663,-10.8147,-0.0344,-89.0000
7.9768,GROUND,0.5000,0.0000,9.6890,-0.2746,-0.1200,9.2300,0.1400,0.0000,-0.5800,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1136,-10.6211,0.1594,-89.0000
8.0120,GROUND,0.4375,0.0000,9.6497,-0.3923,-0.1100,9.2200,0.1700,0.0100,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1662,-10.5832,0.1924,-89.0000
8.0478,GROUND,1.2500,0.0000,9.6890,-0.3923,-0.1000,9.2000,0.1600,0.0100,-0.5600,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1862,-10.0783,0.7193,-89.0000
8.0832,GROUND,-0.4375,0.0000,9.6497,-0.3923,-0.1000,9.2200,0.1400,0.0200,-0.5700,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1942,-10.9232,-0.1471,-89.0000
8.1192,GROUND,0.1875,0.0000,9.7282,-0.3530,-0.0900,9.2100,0.1400,0.0200,-0.5700,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1728,-10.8534,-0.0716,-89.0000
8.1522,GROUND,1.1250,-0.0392,9.6890,-0.3138,-0.0900,9.2100,0.1400,0.0100,-0.5800,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1402,-10.2797,0.5419,-89.0000
8.1867,GROUND,-0.1250,0.0000,9.7282,-0.3530,-0.1400,9.2100,0.1400,0.0100,-0.5700,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1523,-10.8150,-0.0147,-89.0000
8.2218,GROUND,1.3750,0.0000,9.7674,-0.3923,-0.1100,9.2000,0.1300,0.0100,-0.6000,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1809,-10.0971,0.7169,-89.0000
8.2578,GROUND,-0.1250,0.0000,9.6890,-0.3138,-0.1200,9.2200,0.1900,0.0000,-0.5400,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1436,-10.7445,0.0523,-89.0000
8.2931,GROUND,1.1250,0.0000,9.7282,-0.3923,-0.1000,9.2400,0.1400,0.0200,-0.5600,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1776,-10.2410,0.5927,-89.0000
8.3268,GROUND,0.8125,0.0000,9.7282,-0.3138,-0.1000,9.2300,0.1500,0.0100,-0.5900,-0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1422,-10.2472,0.5952,-89.0000
8.3622,GROUND,-0.2500,-0.0392,9.7282,-0.2746,-0.1100,9.2300,0.1400,0.0100,-0.5700,-0.0200,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1046,-10.8980,-0.0765,-89.0000
8.3983,GROUND,-0.8125,-0.0392,9.6890,-0.3138,-0.1000,9.2500,0.1400,0.0000,-0.5700,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1144,-11.4657,-0.6861,-89.0000
8.4333,GROUND,0.1250,0.0000,9.7282,-0.3138,-0.1000,9.2300,0.1600,0.0200,-0.5600,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1180,-11.0685,-0.3309,-89.0000
8.4701,GROUND,-0.3125,-0.0392,9.6497,-0.3923,-0.1100,9.2100,0.1400,0.0000,-0.5700,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1679,-11.1729,-0.4671,-89.0000
8.5057,GROUND,-0.5000,0.0000,9.6890,-0.3530,-0.1100,9.2400,0.1800,0.0100,-0.5500,0.0100,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1628,-11.3075,-0.6400,-89.0000
8.5421,GROUND,-0.4375,0.0000,9.6497,-0.3530,-0.1000,9.2200,0.1300,0.0200,-0.5800,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1608,-11.3014,-0.6541,-89.0000
8.5755,GROUND,0.9375,-0.0392,9.7674,-0.3923,-0.1200,9.2300,0.1300,0.0000,-0.5600,-0.0300,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1841,-10.4454,0.1967,-89.0000
8.6118,GROUND,0.1250,0.0000,9.6890,-0.3138,-0.1000,9.2300,0.1600,0.0200,-0.5600,0.0000,359.9375,-0.7500,-89.0000,-0.1200,9.8000,0.1600,-10.1447,-10.6202,0.0118,-89.0000
