#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Target_Servo_Angle,Projected_Apogee,Error_Apogee
1,5.0612,GROUND,-0.6875,0.0000,9.7674,-0.1961,-0.1700,9.2600,0.2800,-0.0100,-0.5300,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0467,-0.4994,-0.6801,-0.9375,24.7648,25.0000,0.0000,0.0000
2,5.1024,GROUND,1.9375,-0.0392,9.7282,-0.1961,-0.1400,9.2200,0.2900,0.0100,-0.5700,-0.0200,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0326,-0.1450,1.0645,-0.9375,24.7648,25.0000,0.0000,0.0000
3,5.1414,GROUND,0.3125,-0.0392,9.6890,-0.1177,-0.1300,9.2200,0.2800,0.0200,-0.5700,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0639,-0.2246,0.5903,-0.9375,24.7648,25.0000,0.0000,0.0000
4,5.1818,GROUND,-0.4375,-0.0392,9.6497,-0.1569,-0.1400,9.2500,0.2800,0.0100,-0.5400,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0998,-0.3337,-0.0519,-0.9375,24.7648,25.0000,0.0000,0.0000
5,5.2202,GROUND,0.5625,0.0000,9.6497,-0.1961,-0.1700,9.2200,0.2800,-0.0100,-0.5700,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.1128,-0.2627,0.3246,-0.9375,24.7648,25.0000,0.0000,0.0000
6,5.2601,GROUND,0.5625,-0.0785,9.6497,-0.1177,-0.1500,9.2400,0.2700,0.0000,-0.5500,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.1179,-0.2324,0.4684,-0.9375,24.7648,25.0000,0.0000,0.0000
7,5.2996,GROUND,-0.6875,-0.0392,9.6497,-0.1961,-0.1500,9.2400,0.3200,0.0000,-0.5500,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.1201,-0.4227,-0.2538,-0.9375,24.7648,25.0000,0.0000,0.0000
8,5.3391,GROUND,0.5000,-0.0392,9.6890,-0.1961,-0.1400,9.2300,0.2900,0.0100,-0.5600,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0963,-0.2857,0.2089,-0.9375,24.7648,25.0000,0.0000,0.0000
9,5.3784,GROUND,0.5000,-0.0392,9.6497,-0.1177,-0.1500,9.2300,0.3200,0.0000,-0.5600,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.1116,-0.2301,0.3861,-0.9375,24.7648,25.0000,0.0000,0.0000
10,5.4159,GROUND,0.0000,-0.0785,9.6890,-0.1177,-0.1600,9.2400,0.2500,0.0000,-0.5600,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0933,-0.3185,0.1420,-0.9375,24.7648,25.0000,0.0000,0.0000
11,5.4554,GROUND,-1.0625,-0.0392,9.7282,-0.1177,-0.1700,9.2400,0.3200,-0.0100,-0.5700,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0622,-0.6053,-0.6134,-0.9375,24.7648,25.0000,0.0000,0.0000
12,5.4928,GROUND,0.3750,-0.0785,9.6890,-0.1569,-0.1400,9.2300,0.2900,0.0100,-0.5600,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0742,-0.3395,-0.0055,-0.9375,24.7648,25.0000,0.0000,0.0000
13,5.5327,GROUND,0.1875,-0.0785,9.7282,-0.1569,-0.1500,9.2400,0.2900,0.0000,-0.5500,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0546,-0.2837,0.1101,-0.9375,24.7648,25.0000,0.0000,0.0000
14,5.5713,GROUND,-0.3125,-0.0392,9.6497,-0.2354,-0.1500,9.2300,0.2800,0.0000,-0.5600,-0.0300,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0958,-0.4127,-0.1584,-0.9375,24.7648,25.0000,0.0000,0.0000
15,5.6113,GROUND,-0.2500,-0.0785,9.7282,-0.1569,-0.1400,9.2400,0.2900,0.0100,-0.5500,-0.0200,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0630,-0.4400,-0.2219,-0.9375,24.7648,25.0000,0.0000,0.0000
16,5.6508,GROUND,-0.7500,-0.0392,9.7282,-0.1569,-0.1400,9.2400,0.2700,0.0100,-0.5500,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0505,-0.6157,-0.5590,-0.9375,24.7648,25.0000,0.0000,0.0000
17,5.6905,GROUND,-1.2500,-0.0785,9.6890,-0.1961,-0.1400,9.2100,0.3100,0.0100,-0.5800,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0700,-0.8562,-1.0011,-0.9375,24.7648,25.0000,0.0000,0.0000
18,5.7305,GROUND,1.1875,-0.0392,9.7282,-0.1961,-0.1700,9.2400,0.2800,-0.0100,-0.5500,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0527,-0.0536,0.3578,-0.9375,24.7648,25.0000,0.0000,0.0000
19,5.7683,GROUND,-0.4375,-0.0392,9.6497,-0.0785,-0.1500,9.2300,0.3000,0.0000,-0.5600,-0.0100,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0951,-0.3630,-0.1419,-0.9375,24.7648,25.0000,0.0000,0.0000
20,5.8083,GROUND,-0.5625,0.0000,9.6890,-0.1569,-0.1400,9.2200,0.3000,0.0000,-0.5600,-0.0500,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0870,-0.5288,-0.4112,-0.9375,24.7648,25.0000,0.0000,0.0000
21,5.8473,GROUND,-0.9375,0.0000,9.6890,-0.1569,-0.1600,9.2400,0.3100,0.0100,-0.5600,0.0100,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0839,-0.7396,-0.7493,-0.9375,24.7648,25.0000,0.0000,0.0000
22,5.8864,GROUND,-0.9375,-0.0392,9.6890,-0.1961,-0.1500,9.2300,0.3100,0.0000,-0.5600,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0827,-0.8092,-0.8779,-0.9375,24.7648,25.0000,0.0000,0.0000
23,5.9246,GROUND,0.3750,-0.0392,9.6890,-0.1569,-0.1500,9.2400,0.3100,0.0000,-0.5500,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0819,-0.2503,-0.1026,-0.9375,24.7648,25.0000,0.0000,0.0000
24,5.9645,GROUND,0.7500,0.0000,9.7282,-0.2354,-0.1600,9.2100,0.2700,0.0000,-0.5800,-0.0400,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0575,0.1372,0.4299,-0.9375,24.7648,25.0000,0.0000,0.0000
25,6.0044,GROUND,1.5625,-0.0785,9.6890,-0.1961,-0.1600,9.2300,0.3100,0.0000,-0.5600,0.0000,359.9375,-0.9375,-88.0625,-0.1600,9.7900,0.3200,-0.0724,0.6566,1.1445,-0.9375,24.7648,25.0000,0.0000,0.0000
26,6.0440,GROUND,0.8750,-0.0392,9.6890,-0.1961,-0.1400,9.2300,0.3000,0.0100,-0.5600,-0.0200,359.9375,-0.9375,-80.0625,-0.1600,9.7900,0.3200,-0.0783,0.5150,0.9845,-0.9375,24.7648,25.0000,0.0000,0.0000
