#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Target_Servo_Angle,Projected_Apogee,Error_Apogee
11,5.4696,GROUND,0.2500,0.0000,9.7282,-0.4315,-0.1300,9.2500,0.1200,0.0200,-0.5400,-0.0400,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0452,0.1180,0.4111,-0.8750,24.7648,25.0000,0.0000,0.0000
12,5.5089,GROUND,-0.5625,-0.0392,9.7282,-0.3923,-0.1500,9.2000,0.1400,0.0000,-0.6000,-0.0200,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0438,-0.1440,-0.1949,-0.8750,24.7648,25.0000,0.0000,0.0000
13,5.5479,GROUND,0.2500,-0.0785,9.6890,-0.3138,-0.1400,9.2700,0.1200,0.0100,-0.5200,-0.0400,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0672,-0.0179,0.0809,-0.8750,24.7648,25.0000,0.0000,0.0000
14,5.5875,GROUND,0.0000,0.0000,9.6890,-0.3923,-0.1300,9.2600,0.1000,0.0100,-0.5400,-0.0600,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0763,-0.0439,0.0301,-0.8750,24.7648,25.0000,0.0000,0.0000
15,5.6242,GROUND,-0.2500,-0.0785,9.6497,-0.3923,-0.1600,9.2500,0.1100,0.0000,-0.5300,-0.0100,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1040,-0.1351,-0.1457,-0.8750,24.7648,25.0000,0.0000,0.0000
16,5.6632,GROUND,0.1250,0.0000,9.6890,-0.3530,-0.1100,9.2300,0.1300,0.0500,-0.5700,-0.0500,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0903,-0.0464,0.0217,-0.8750,24.7648,25.0000,0.0000,0.0000
17,5.7023,GROUND,-0.5625,0.0000,9.7282,-0.3923,-0.1300,9.2500,0.1300,0.0100,-0.5900,-0.0200,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0609,-0.2537,-0.3448,-0.8750,24.7648,25.0000,0.0000,0.0000
18,5.7411,GROUND,1.8125,-0.0392,9.6890,-0.3530,-0.1300,9.2200,0.1300,0.0200,-0.5800,-0.0300,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0735,0.5277,1.0028,-0.8750,24.7648,25.0000,0.0000,0.0000
19,5.7793,GROUND,-0.0625,-0.0392,9.7674,-0.3530,-0.1300,9.2300,0.1400,0.0100,-0.5700,-0.0200,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0304,0.1134,0.3427,-0.8750,24.7648,25.0000,0.0000,0.0000
20,5.8184,GROUND,-0.9375,0.0000,9.6890,-0.3923,-0.1300,9.2600,0.1300,0.0100,-0.5300,-0.0300,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0624,-0.4048,-0.4591,-0.8750,24.7648,25.0000,0.0000,0.0000
21,5.8582,GROUND,0.9375,-0.0392,9.7282,-0.2746,-0.1500,9.2500,0.1400,0.0100,-0.5300,-0.0300,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0500,0.1488,0.4110,-0.8750,24.7648,25.0000,0.0000,0.0000
22,5.8945,GROUND,0.5000,0.0000,9.6497,-0.3923,-0.1000,9.2500,0.1400,0.0500,-0.5300,-0.0200,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0939,0.1806,0.4690,-0.8750,24.7648,25.0000,0.0000,0.0000
23,5.9335,GROUND,0.1250,-0.0392,9.7282,-0.3923,-0.1500,9.2400,0.1300,-0.0100,-0.5800,0.0000,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0623,0.0262,0.2555,-0.8750,24.7648,25.0000,0.0000,0.0000
24,5.9723,GROUND,-0.8125,-0.0392,9.7282,-0.3530,-0.1600,9.2000,0.1100,0.0000,-0.5900,-0.0500,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0503,-0.4538,-0.4154,-0.8750,24.7648,25.0000,0.0000,0.0000
25,6.0116,GROUND,-0.9375,0.0000,9.6497,-0.3530,-0.1100,9.2000,0.1200,0.0400,-0.6000,-0.0400,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0941,-0.6896,-0.7505,-0.8750,24.7648,25.0000,0.0000,0.0000
26,6.0512,GROUND,-0.1250,0.0000,9.6890,-0.3923,-0.1500,9.2200,0.1500,0.0000,-0.5800,-0.0100,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0864,-0.3842,-0.3670,-0.8750,24.7648,25.0000,0.0000,0.0000
27,6.0909,GROUND,-1.4375,-0.0785,9.7674,-0.3923,-0.1100,9.2600,0.1600,0.0300,-0.5400,0.0000,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0353,-0.8745,-1.0452,-0.8750,24.7648,25.0000,0.0000,0.0000
28,6.1276,GROUND,1.5625,0.1569,9.8066,-0.5884,0.7100,9.0100,1.6400,0.8600,-0.7800,1.4600,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,0.0091,0.4039,0.5833,-0.8750,24.7648,25.0000,0.0000,0.0000
29,6.1671,GROUND,-1.2500,-1.0591,9.9243,-1.6867,-0.1600,9.1100,0.2400,0.0000,-0.6800,0.0700,359.9375,-0.9375,-89.0000,-0.1600,9.8000,0.1600,0.0980,-0.5069,-0.5652,-0.9375,24.7648,25.0000,0.0000,0.0000
30,6.2062,GROUND,0.0625,-0.0785,9.6890,-0.5492,-0.3600,9.4100,-0.4700,0.1900,-0.5000,0.0300,359.9375,-0.8750,-89.0000,-0.1500,9.8000,0.1600,-0.0130,-0.1775,-0.1771,-0.8750,24.7648,25.0000,0.0000,0.0000
31,6.2461,GROUND,0.3750,0.4315,9.6497,0.3138,-0.2400,9.3700,-0.3800,-0.3400,-0.4700,-0.7800,359.9375,-0.8750,-89.0000,-0.1500,9.8000,0.1600,-0.0797,0.0962,0.1679,-0.8750,24.7648,25.0000,0.0000,0.0000
32,6.2827,GROUND,0.6250,-0.3530,9.5713,-0.1177,-0.4400,9.2400,-0.1100,-0.2800,-0.5600,-0.2800,359.9375,-0.9375,-89.0000,-0.1600,9.8000,0.1600,-0.1537,0.3260,0.4574,-0.9375,24.7648,25.0000,0.0000,0.0000
33,6.3226,GROUND,-1.0000,0.5492,9.5321,0.5492,0.3000,9.1300,0.7800,0.4500,-0.6700,0.6000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.2065,-0.4585,-0.4570,-0.8750,24.7648,25.0000,0.0000,0.0000
34,6.3623,GROUND,-0.8125,-0.1177,9.6890,-0.7453,-0.0300,9.2300,0.3200,0.1200,-0.5700,0.1400,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1295,-0.6459,-0.6881,-0.8750,24.7648,25.0000,0.0000,0.0000
35,6.4021,GROUND,0.4375,-0.2354,9.8066,-0.4707,-0.0700,9.1000,0.8400,0.0800,-0.6900,0.6600,359.9375,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0272,-0.0551,0.0121,-0.8750,24.7648,25.0000,0.0000,0.0000
36,6.4386,GROUND,0.3125,-0.1569,9.8459,-0.9807,-0.0300,9.1400,0.2100,0.1200,-0.6500,0.0300,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,0.0361,0.1018,0.2005,-0.8750,24.7648,25.0000,0.0000,0.0000
37,6.4756,GROUND,-1.0625,-0.1569,9.7674,-0.6669,-0.3500,9.3300,-0.3400,0.2000,-0.6400,0.2500,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,0.0115,-0.5715,-0.5941,-0.8750,24.7648,25.0000,0.0000,0.0000
38,6.5140,GROUND,1.3125,0.1177,9.7282,-0.1569,-0.2400,9.3500,-0.2100,-0.0900,-0.4500,-0.3900,359.9375,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0216,0.4862,0.6006,-0.8750,24.7648,25.0000,0.0000,0.0000
39,6.5535,GROUND,0.0000,-0.1569,9.5713,-0.1569,-0.1900,9.2600,0.0900,-0.0300,-0.5300,-0.0800,359.9375,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.1317,0.1464,0.2286,-0.8750,24.7648,25.0000,0.0000,0.0000
40,6.5918,GROUND,-0.2500,0.1961,9.6497,0.0000,-0.0300,9.2400,0.2600,0.1100,-0.5500,0.0800,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.1252,-0.1295,-0.0714,-0.8750,24.7648,25.0000,0.0000,0.0000
41,6.6311,GROUND,-0.0625,0.0000,9.6497,-0.4315,-0.0600,9.2400,0.2400,0.0800,-0.5500,0.0600,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.1227,-0.1263,-0.0678,-0.8750,24.7648,25.0000,0.0000,0.0000
42,6.6714,GROUND,-0.8125,-0.2354,9.6497,-0.1569,0.1100,9.1800,0.5500,0.2600,-0.6100,0.3600,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.1218,-0.5569,-0.5403,-0.8750,24.7648,25.0000,0.0000,0.0000
43,6.7105,GROUND,0.6250,-0.1569,9.8066,-0.7061,-0.1000,9.2100,0.3600,0.0500,-0.5800,0.1800,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0242,0.1113,0.1876,-0.8750,24.7648,25.0000,0.0000,0.0000
44,6.7488,GROUND,0.2500,-0.2746,9.7282,-0.3923,-0.3300,9.2900,-0.0900,0.2000,-0.6700,0.3800,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0356,0.1428,0.2285,-0.8750,24.7648,25.0000,0.0000,0.0000
45,6.7870,GROUND,1.2500,0.0000,9.7674,-0.5099,-0.2000,9.2300,-0.0700,0.0700,-0.5600,0.0300,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0155,0.7193,0.8755,-0.8750,24.7648,25.0000,0.0000,0.0000
46,6.8258,GROUND,-1.1875,-0.1961,9.6497,-0.2746,-0.2900,9.2200,-0.1400,-0.1300,-0.5700,-0.3200,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0811,-0.4864,-0.4172,-0.8750,24.7648,25.0000,0.0000,0.0000
47,6.8648,GROUND,-0.8750,0.0392,9.6497,-0.2354,-0.1200,9.3300,-0.0300,0.0200,-0.4600,-0.2200,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.1059,-0.7454,-0.7136,-0.8750,24.7648,25.0000,0.0000,0.0000
48,6.9043,GROUND,-0.1875,-0.0785,9.7674,-0.1961,-0.2900,9.2500,0.0900,-0.1400,-0.5500,-0.0800,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0425,-0.4219,-0.3919,-0.8750,24.7648,25.0000,0.0000,0.0000
49,6.9439,GROUND,-0.1250,0.0000,9.6890,-0.1961,-0.0400,9.2100,0.1300,0.1100,-0.5900,-0.0400,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0668,-0.2607,-0.2293,-0.8750,24.7648,25.0000,0.0000,0.0000
50,6.9820,GROUND,-0.6875,0.0785,9.6890,-0.3138,-0.0300,9.2200,0.2900,0.1200,-0.5800,0.1000,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.0762,-0.5254,-0.5226,-0.8750,24.7648,25.0000,0.0000,0.0000
51,7.0216,GROUND,0.9375,-0.1177,9.6890,-0.3530,-0.0900,9.2100,0.1600,0.0600,-0.5800,-0.0100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0794,0.3381,0.3925,-0.8750,24.7648,25.0000,0.0000,0.0000
52,7.0599,GROUND,0.5000,-0.0392,9.6497,-0.2746,-0.1300,9.1600,0.2100,0.0900,-0.5800,0.1600,359.8750,-0.8750,-88.8750,-0.1500,9.8000,0.1800,-0.1052,0.3894,0.4651,-0.8750,24.7648,25.0000,0.0000,0.0000
53,7.0984,GROUND,-0.4375,-0.0785,9.7282,-0.6276,-0.1100,9.2400,0.0700,0.0800,-0.5500,0.0100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0667,-0.1461,-0.0995,-0.8750,24.7648,25.0000,0.0000,0.0000
54,7.1366,GROUND,0.3125,-0.0392,9.7674,-0.5099,-0.2400,9.2400,0.0600,-0.0900,-0.5500,-0.1100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0275,0.1007,0.1588,-0.8750,24.7648,25.0000,0.0000,0.0000
55,7.1764,GROUND,0.8125,0.0000,9.7674,-0.3923,-0.1500,9.2800,-0.0300,0.0000,-0.5100,-0.2100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0125,0.4894,0.5737,-0.8750,24.7648,25.0000,0.0000,0.0000
56,7.2159,GROUND,-0.4375,-0.0785,9.7674,-0.4707,-0.2200,9.2500,-0.0200,-0.0600,-0.5500,-0.2000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1800,-0.0071,-0.1144,-0.0583,-0.8750,24.7648,25.0000,0.0000,0.0000
57,7.2537,GROUND,0.0000,0.0392,9.7282,-0.2354,-0.1000,9.2000,0.1800,0.0500,-0.5900,0.0000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0290,-0.0780,-0.0231,-0.8750,24.7648,25.0000,0.0000,0.0000
58,7.2930,GROUND,0.6250,-0.0392,9.7282,-0.1569,-0.1000,9.2300,0.2000,0.0500,-0.5600,0.0200,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0373,0.2959,0.3849,-0.8750,24.7648,25.0000,0.0000,0.0000
59,7.3299,GROUND,0.3750,0.0392,9.6497,-0.2354,-0.0100,9.1900,0.2000,0.1200,-0.5600,-0.0400,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0891,0.2806,0.3829,-0.8750,24.7648,25.0000,0.0000,0.0000
60,7.3687,GROUND,-1.3125,0.0000,9.7282,-0.5884,-0.2000,9.2300,0.2800,-0.1800,-0.5900,0.1700,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0607,-0.7339,-0.6845,-0.8750,24.7648,25.0000,0.0000,0.0000
61,7.4071,GROUND,0.0625,-0.0392,9.7282,-0.5099,-0.0800,9.2700,0.0800,0.0700,-0.5300,-0.0900,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0494,-0.2681,-0.2228,-0.8750,24.7648,25.0000,0.0000,0.0000
62,7.4467,GROUND,-1.0625,0.0000,9.7282,-0.5099,-0.1400,9.2200,0.0000,0.0100,-0.5800,-0.1700,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0454,-0.7609,-0.7571,-0.8750,24.7648,25.0000,0.0000,0.0000
63,7.4846,GROUND,-0.1875,-0.0392,9.6890,-0.3530,-0.2300,9.3400,-0.0300,-0.0700,-0.4600,-0.2000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0678,-0.4023,-0.4080,-0.8750,24.7648,25.0000,0.0000,0.0000
64,7.5240,GROUND,0.1250,0.0392,9.7674,-0.1569,-0.0900,9.2500,0.0500,0.0600,-0.5400,-0.1100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0279,-0.0771,-0.0768,-0.8750,24.7648,25.0000,0.0000,0.0000
65,7.5623,GROUND,0.4375,0.0392,9.7282,-0.4315,-0.1300,9.2200,0.0500,0.0100,-0.5700,-0.1100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0369,0.2300,0.2471,-0.8750,24.7648,25.0000,0.0000,0.0000
66,7.6010,GROUND,0.7500,-0.1569,9.6105,-0.0785,-0.2600,9.1500,0.4300,-0.0400,-0.5500,0.1400,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1131,0.5213,0.5682,-0.8750,24.7648,25.0000,0.0000,0.0000
67,7.6395,GROUND,0.9375,0.0000,9.7282,-0.4315,-0.1000,9.1800,0.2000,0.0500,-0.5200,-0.0800,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0695,0.7284,0.8092,-0.8750,24.7648,25.0000,0.0000,0.0000
68,7.6786,GROUND,0.8750,-0.0392,9.6890,-0.4707,-0.1200,9.3200,0.1400,0.0200,-0.4700,-0.0200,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0771,0.7481,0.8614,-0.8750,24.7648,25.0000,0.0000,0.0000
69,7.7178,GROUND,1.5625,-0.0392,9.7674,-0.3530,-0.1200,9.1600,0.1800,0.0200,-0.6300,0.0000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0315,1.1543,1.3156,-0.8750,24.7648,25.0000,0.0000,0.0000
70,7.7569,GROUND,0.6250,-0.0392,9.6497,-0.4707,-0.1100,9.2000,0.0200,0.0400,-0.6000,-0.1400,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0870,0.7031,0.8954,-0.8750,24.7648,25.0000,0.0000,0.0000
71,7.7966,GROUND,-1.6250,-0.0392,9.7282,-0.3923,-0.1200,9.2600,0.1300,0.0200,-0.5300,-0.0300,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0600,-0.8217,-0.6877,-0.8750,24.7648,25.0000,0.0000,0.0000
72,7.8354,GROUND,-0.3750,0.0000,9.6890,-0.3530,-0.1800,9.1100,0.1100,-0.0300,-0.6900,-0.0500,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0734,-0.6100,-0.5021,-0.8750,24.7648,25.0000,0.0000,0.0000
73,7.8756,GROUND,-0.0625,-0.0392,9.6890,-0.3530,-0.0900,9.2700,-0.1400,0.0500,-0.5200,-0.3100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0786,-0.3290,-0.2328,-0.8750,24.7648,25.0000,0.0000,0.0000
74,7.9146,GROUND,0.0625,0.0392,9.7674,-0.2354,-0.1200,9.2300,-0.0100,0.0300,-0.5700,-0.1800,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0321,-0.1473,-0.0508,-0.8750,24.7648,25.0000,0.0000,0.0000
75,7.9525,GROUND,0.0000,-0.5099,9.6105,-0.0785,-0.5100,9.1100,0.4600,0.1600,-0.5300,-0.0200,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1113,-0.1163,-0.0208,-0.8750,24.7648,25.0000,0.0000,0.0000
76,7.9918,GROUND,-0.8750,0.1569,9.6890,-0.3530,-0.0300,9.1800,0.2900,-0.0300,-0.5200,-0.1900,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0933,-0.6323,-0.5626,-0.8750,24.7648,25.0000,0.0000,0.0000
77,8.0308,GROUND,1.8750,-0.0785,9.6497,-0.2354,-0.1100,9.2100,0.1300,-0.0700,-0.5500,0.0000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1100,0.8592,0.9700,-0.8750,24.7648,25.0000,0.0000,0.0000
78,8.0701,GROUND,-0.8125,-0.0785,9.6497,-0.2354,-0.0700,9.2100,0.2500,0.0800,-0.5800,0.0700,359.9375,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1172,-0.2555,-0.1453,-0.8750,24.7648,25.0000,0.0000,0.0000
79,8.1094,GROUND,0.6250,-0.0392,9.6497,-0.4315,-0.0700,9.3000,0.0800,0.0800,-0.4900,-0.0900,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1195,0.2163,0.3383,-0.8750,24.7648,25.0000,0.0000,0.0000
80,8.1488,GROUND,0.1250,-0.0392,9.7674,-0.3923,-0.2100,9.2300,0.2200,-0.0500,-0.5700,0.0400,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0478,0.0822,0.2065,-0.8750,24.7648,25.0000,0.0000,0.0000
81,8.1866,GROUND,-0.6875,-0.0392,9.7282,-0.4315,-0.2100,9.2300,0.2200,0.0000,-0.5800,-0.0700,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0447,-0.4410,-0.3567,-0.8750,24.7648,25.0000,0.0000,0.0000
82,8.2233,GROUND,-0.3125,0.0000,9.7282,-0.4315,-0.0800,9.2400,0.0900,0.2200,-0.6400,0.4000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0434,-0.4053,-0.3352,-0.8750,24.7648,25.0000,0.0000,0.0000
83,8.2632,GROUND,-0.5625,0.1177,9.8851,-1.0199,-0.1600,9.5300,-0.4900,-0.0200,-0.6600,0.2200,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,0.0540,-0.5316,-0.4846,-0.8750,24.7648,25.0000,0.0000,0.0000
84,8.3013,GROUND,0.2500,-0.1961,9.7674,-0.5099,-0.0300,9.0700,-0.0300,0.1200,-0.7200,-0.2000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,0.0186,-0.0823,-0.0279,-0.8750,24.7648,25.0000,0.0000,0.0000
85,8.3391,GROUND,-0.4375,-0.1569,9.6890,-0.4707,-0.1500,9.2000,0.0900,0.0000,-0.6000,-0.0800,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0435,-0.3300,-0.2881,-0.8750,24.7648,25.0000,0.0000,0.0000
86,8.3785,GROUND,0.2500,-0.1569,9.6105,-0.3138,-0.3000,9.4500,0.1000,-0.1400,-0.3500,-0.0700,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1156,0.0043,0.0475,-0.8750,24.7648,25.0000,0.0000,0.0000
87,8.4179,GROUND,-0.3750,0.0785,9.6105,-0.2354,-0.1100,9.2800,0.1000,0.0300,-0.5100,-0.0600,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.1433,-0.2583,-0.2197,-0.8750,24.7648,25.0000,0.0000,0.0000
88,8.4569,GROUND,-1.1250,-0.0785,9.7282,-0.2354,-0.0800,9.1500,0.1600,0.0700,-0.6400,0.0000,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0812,-0.8028,-0.7957,-0.8750,24.7648,25.0000,0.0000,0.0000
89,8.4954,GROUND,-0.0625,-0.0785,9.6890,-0.3923,-0.1500,9.1700,0.1400,0.0400,-0.5800,-0.0500,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0815,-0.3503,-0.3436,-0.8750,24.7648,25.0000,0.0000,0.0000
90,8.5332,GROUND,-0.3125,0.0000,9.6890,-0.3530,-0.1200,9.2500,0.2000,0.0000,-0.5600,0.0300,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0817,-0.3266,-0.3290,-0.8750,24.7648,25.0000,0.0000,0.0000
91,8.5718,GROUND,-1.4375,-0.0392,9.6890,-0.3923,-0.1600,9.2300,0.1000,0.0000,-0.5700,-0.0600,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0820,-0.9989,-1.0349,-0.8750,24.7648,25.0000,0.0000,0.0000
92,8.6113,GROUND,1.0000,-0.0392,9.6890,-0.3923,-0.1300,9.2600,0.1600,0.0100,-0.5300,-0.0100,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0816,0.2728,0.2381,-0.8750,24.7648,25.0000,0.0000,0.0000
93,8.6509,GROUND,0.6250,0.0000,9.7282,-0.2746,-0.1800,9.2900,0.1400,-0.0200,-0.5000,-0.0300,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0574,0.4993,0.4867,-0.8750,24.7648,25.0000,0.0000,0.0000
94,8.6896,GROUND,0.5000,-0.0392,9.6890,-0.3530,-0.1300,9.2100,0.1400,0.0200,-0.5900,-0.0200,359.8750,-0.8750,-88.9375,-0.1500,9.8000,0.1700,-0.0725,0.4928,0.5023,-0.8750,24.7648,25.0000,0.0000,0.0000
