#,Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta),Servo_Angle,Target_Servo_Angle,Projected_Apogee,Error_Apogee
1,5.0738,GROUND,1.6250,9.7674,-0.5099,1.2945,9.7000,-0.4500,1.5600,0.0400,0.0400,-0.0500,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-6.6139,-7.6869,0.9013,80.0000,24.7648,25.0000,0.0000,0.0000
2,5.1146,GROUND,1.4375,9.8851,-0.5884,1.2160,9.6500,-0.5400,1.5600,0.0000,-0.0300,-0.0500,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-8.8856,-8.2459,1.1384,80.0000,24.7648,25.0000,0.0000,0.0000
3,5.1548,GROUND,-0.6875,9.8459,-0.5884,1.2945,9.6100,-0.5600,1.6600,-0.0400,-0.0500,0.0400,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-9.7961,-8.8275,-0.1352,80.0000,24.7648,25.0000,0.0000,0.0000
4,5.1946,GROUND,0.3750,9.8851,-0.5884,1.2553,9.6400,-0.4900,1.5700,-0.0100,0.0000,-0.0400,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.1435,-9.1389,0.0474,80.0000,24.7648,25.0000,0.0000,0.0000
5,5.2338,GROUND,-0.1875,9.8851,-0.5099,1.2160,9.6600,-0.4500,1.6300,0.0000,0.0500,0.0100,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.2283,-9.4988,-0.2271,80.0000,24.7648,25.0000,0.0000,0.0000
6,5.2702,GROUND,0.6875,9.8851,-0.5099,1.2553,9.6300,-0.4600,1.6200,0.0000,0.0100,0.0000,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.2605,-9.7224,0.1974,80.0000,24.7648,25.0000,0.0000,0.0000
7,5.3093,GROUND,-0.9375,9.8459,-0.5492,1.2553,9.6300,-0.5300,1.5700,-0.0300,-0.0400,-0.0400,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.2974,-10.2393,-0.6533,80.0000,24.7648,25.0000,0.0000,0.0000
8,5.3480,GROUND,0.5000,9.8459,-0.5099,1.2553,9.6300,-0.5200,1.5900,-0.0200,-0.0100,-0.0200,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.2868,-10.3603,-0.0919,80.0000,24.7648,25.0000,0.0000,0.0000
9,5.3879,GROUND,-1.1875,9.8851,-0.5492,1.2553,9.6300,-0.5200,1.5900,-0.0100,0.0200,0.0000,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.3075,-10.8905,-0.9254,80.0000,24.7648,25.0000,0.0000,0.0000
10,5.4260,GROUND,0.3125,9.9243,-0.5099,1.2160,9.6300,-0.5100,1.5500,-0.0200,0.0000,-0.0600,0.1250,80.0000,17.3750,9.6500,-0.5000,1.6200,-10.2907,-10.9221,-0.3224,80.0000,24.7648,25.0000,0.0000,0.0000
