Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.0757,GROUND,0.1250,-0.1177,9.6497,-0.2746,-0.1800,9.2400,0.2800,-0.0100,-0.5500,-0.0100,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-6.5211,-8.0480,-0.5698,-88.2500
5.1133,GROUND,-1.1875,-0.0785,9.7282,-0.2354,-0.1600,9.2200,0.2700,0.0100,-0.5700,-0.0200,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-8.6616,-8.7056,-1.0959,-88.2500
5.1493,GROUND,0.4375,-0.0392,9.8066,-0.3138,-0.1000,9.2100,0.2800,0.0700,-0.5800,-0.0100,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-9.5587,-8.9145,-0.2555,-88.2500
5.1855,GROUND,-0.5000,0.0000,9.6497,-0.1569,-0.2200,9.2100,0.3000,-0.0400,-0.5800,0.0000,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-9.8088,-9.2402,-0.5228,-88.2500
5.2190,GROUND,0.8750,-0.0785,9.7674,-0.3530,-0.1800,9.2400,0.2200,-0.0100,-0.5500,-0.0700,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0252,-9.4143,0.2139,-88.2500
5.2555,GROUND,0.1875,0.0000,9.6890,-0.1961,-0.0900,9.2300,0.3400,0.0800,-0.5600,0.0400,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0113,-9.7307,0.0680,-88.2500
5.2909,GROUND,-0.8125,-0.0392,9.7282,-0.2746,-0.2100,9.2100,0.2600,-0.0300,-0.5800,-0.0300,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0546,-10.1524,-0.6074,-88.2500
5.3252,GROUND,-0.3750,-0.0392,9.7282,-0.2354,-0.1500,9.2300,0.2600,0.0200,-0.5600,-0.0300,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0467,-10.4085,-0.6008,-88.2500
5.3604,GROUND,-1.2500,0.0000,9.6890,-0.1961,-0.1300,9.2100,0.2700,0.0400,-0.5800,-0.0100,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0196,-10.8196,-1.1486,-88.2500
5.3966,GROUND,-1.0625,0.0000,9.6890,-0.2354,-0.1300,9.2100,0.2700,0.0300,-0.5600,-0.0300,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0334,-11.0750,-1.2408,-88.2500
5.4317,GROUND,-0.4375,-0.0785,9.7282,-0.3138,-0.2000,9.2300,0.3200,-0.0200,-0.5500,0.0500,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0870,-11.1637,-0.8929,-88.2500
5.4676,GROUND,-1.7500,-0.0392,9.7282,-0.1961,-0.1500,9.2200,0.2200,0.0100,-0.5700,-0.0600,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0350,-11.6382,-1.5820,-88.2500
5.5037,GROUND,-0.1875,0.0000,9.7282,-0.3138,-0.1100,9.2200,0.2800,0.0600,-0.5400,0.0100,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0876,-11.5195,-0.8704,-88.2500
5.5392,GROUND,-0.8750,0.0000,9.6890,-0.2746,-0.1600,9.2500,0.2700,0.0100,-0.5400,-0.0200,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0836,-11.7585,-1.0254,-88.2500
5.5739,GROUND,-0.9375,-0.1177,9.6497,-0.1569,-0.1800,9.2100,0.3500,0.0800,-0.5800,0.0900,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0093,-11.9700,-1.1363,-88.2500
5.6109,GROUND,-1.6250,-0.0785,9.7282,-0.2746,-0.1500,9.2500,0.2400,0.0100,-0.5400,-0.0400,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0538,-12.3505,-1.6080,-88.2500
5.6474,GROUND,-0.2500,0.0000,9.6890,-0.2354,-0.1700,9.2300,0.3300,0.0000,-0.5600,0.0300,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0462,-12.1115,-0.9270,-88.2500
5.6830,GROUND,0.5625,-0.1569,9.6890,-0.2354,-0.2000,9.2400,0.2800,0.0400,-0.5600,0.0000,359.9375,-1.0000,-88.2500,-0.1700,9.8000,0.2900,-10.0433,-11.8082,-0.1575,-88.2500
